row,col,rep,line,grid,entry,name,breeder,irrigation,Tier,Row,Name/Code,Breeder,Weight per row (lbs),cc_0412,cc_0415,cc_0427,cc_0506,cc_0516,cc_0520,cc_0523,cc_0527,cc_0531,cc_0602,cc_0607,cc_0614,cc_0617,cc_0620,cc_0623,cc_0627,cc_0630,cc_0708,cc_0713,cc_0716,cc_0719,cc_0721,cc_0725,cc_0728,cc_0802,cc_0808,cc_0812
3,31,401.000000,2,1,7,11_HF4IPSC-21-01,Hague,No,5,61,11 HF4IPSC-21-01,Hague,6.600000,0.625778,0.558619,1.080146,8.268686,36.777930,46.615247,59.029999,67.664700,77.242600,59.523808,91.760240,85.952488,89.771632,89.044465,84.560563,95.253247,96.538857,91.476698,89.252333,96.758912,92.800159,86.178474,70.857473,76.056964,52.420767,28.508111,0.302948
3,32,402.000000,1,1,C,PHY_499,Visual_Check,No,5,62,PHY499,Visual Check,5.920000,0.374702,0.085941,0.705250,6.629441,34.692186,46.821150,54.249401,65.093130,74.335233,64.192996,95.294246,92.798973,93.574883,93.673230,89.246686,97.556645,97.314336,93.814774,90.597394,97.582467,91.414864,82.468465,68.018453,72.650022,50.836653,28.154331,0.353527
3,32,402.000000,2,1,C,PHY_499,Visual_Check,No,5,63,PHY499,Visual Check,6.300000,1.302536,0.529972,1.176654,4.919692,37.895889,47.320069,53.384824,65.641643,72.094332,63.782798,93.600182,93.341068,92.109900,93.369041,87.723193,97.082887,97.547874,96.780087,93.035374,95.066602,89.553203,78.019693,64.635518,70.826188,46.932108,26.002991,0.406490
3,33,403.000000,1,1,22,5237,Stelly,No,5,64,5237,Stelly,4.480000,0.421859,0.069827,0.360049,3.797485,26.847701,37.587193,44.148673,58.904042,67.445332,60.509067,92.431591,93.112911,92.659269,91.133972,87.433244,93.335952,96.039376,95.130723,93.519920,96.653956,87.414117,69.338071,50.798762,62.479535,28.771706,14.862666,0.178220
3,33,403.000000,2,1,22,5237,Stelly,No,5,65,5237,Stelly,3.800000,0.792737,0.234549,0.543785,3.053264,29.465311,48.595084,65.610509,74.733185,89.350435,72.830699,98.500419,80.958674,82.705297,82.083590,78.735591,83.842003,90.815503,88.489504,85.838981,91.133456,76.806299,67.646936,50.517207,56.693736,29.331057,14.353396,0.136909
3,34,404.000000,1,1,C,PHY_499,Visual_Check,No,5,66,PHY499,Visual Check,7.740000,0.346663,0.270357,1.718583,4.253810,35.505626,58.417052,70.952750,77.471307,84.850054,68.324413,95.490318,90.465225,91.859602,91.675788,89.060649,95.129416,94.265494,96.640470,90.188223,92.769841,89.956563,77.109734,63.241249,61.645709,42.681038,21.779232,0.852437
3,34,404.000000,2,1,C,PHY_499,Visual_Check,No,5,67,PHY499,Visual Check,3.720000,0.021666,0.010743,0.072381,5.027408,16.646326,27.068323,36.635040,54.928991,68.615709,55.894834,88.088199,78.471937,78.383044,78.432085,71.041029,84.299761,89.877440,91.804904,88.844956,93.220306,89.743019,82.260254,71.804524,70.489302,57.534446,31.217803,1.433705
4,3,244.000000,1,1,C,PHY_499,Visual_Check,No,4,5,PHY499,Visual Check,5.040000,0.002549,0.001790,0.000000,5.949850,9.033359,12.973868,31.414414,51.069416,66.330686,59.510069,91.319470,70.216714,84.591739,86.791978,85.016438,94.359298,95.547159,96.711320,97.697776,95.724680,98.751999,95.085271,87.411668,87.819594,69.634365,46.824152,5.489601
4,3,244.000000,2,1,C,PHY_499,Visual_Check,No,4,6,PHY499,Visual Check,5.760000,0.057352,0.005371,0.649572,7.792776,21.272507,28.949167,38.720195,50.376558,59.573149,56.155869,88.070945,86.404381,92.373082,91.387773,88.421252,96.325987,97.883096,97.382319,96.832773,97.968580,98.963717,94.428250,79.287080,79.874365,62.357731,37.405999,1.820863
4,4,245.000000,1,1,10,11-21-703S,Dever,No,4,7,11-21-703S,Dever ,5.300000,0.035686,0.023276,0.523370,10.720698,27.836344,40.491613,54.368805,61.322383,69.310040,62.834829,90.390872,85.015982,90.219777,89.729978,85.326499,96.355205,96.538298,96.315389,97.990298,97.318163,98.783027,95.623535,88.549267,85.852487,72.508690,42.102511,0.757104
4,4,245.000000,2,1,10,11-21-703S,Dever,No,4,8,11-21-703S,Dever ,5.440000,0.010196,0.010743,0.462124,11.752815,37.476655,50.964948,68.558029,57.043096,65.387882,60.569910,98.425128,96.031201,94.133454,94.037758,89.999215,98.996703,99.924038,99.835006,99.410733,99.454044,100.002232,95.786248,85.880886,82.497820,67.835086,42.425663,0.862765
4,5,246.000000,1,1,4,13Q-51,Smith,No,4,9,13Q-51,Smith,5.740000,0.351761,0.270357,0.543785,4.245976,33.036105,51.265883,71.737724,66.774199,77.683813,63.555129,97.554567,88.249094,86.332787,87.037693,83.406630,93.993370,97.574133,99.124415,97.917616,98.010715,96.705997,89.532982,66.680352,67.673524,43.900307,19.445701,0.341346
4,5,246.000000,2,1,4,13Q-51,Smith,No,4,10,13Q-51,Smith,6.360000,0.210292,0.100265,0.350769,7.606721,25.398109,36.130034,50.625256,59.867825,74.699815,65.957435,94.911513,89.116622,89.731143,90.427309,88.104486,93.125161,95.894672,96.824890,95.124303,95.580653,90.724954,84.663932,60.926946,66.791940,44.427695,19.705637,0.477195
4,6,247.000000,1,1,C,PHY_499,Visual_Check,No,4,11,PHY499,Visual Check,3.600000,0.001274,0.007162,0.000000,4.063838,35.762173,45.490700,66.446340,60.138751,71.899269,63.317646,94.657404,77.743249,80.200470,81.211459,79.418565,91.119515,91.977605,96.235161,94.323906,96.231070,95.873725,90.526996,75.889925,82.279683,60.650832,33.987963,0.989876
4,6,247.000000,2,1,C,PHY_499,Visual_Check,No,4,12,PHY499,Visual Check,6.620000,0.119803,0.098475,0.642149,23.421415,32.581413,45.381809,56.520296,57.165235,67.658972,61.578721,91.115555,89.504843,96.710978,96.914174,95.102665,99.705602,98.909992,98.794125,97.612532,97.980838,98.248255,90.644982,68.302852,78.742375,49.643500,24.894141,0.871504
4,7,248.000000,1,1,1,10_WE-11,Smith,No,4,13,10 WE-11,Smith,7.660000,0.080293,0.010743,0.467692,3.570302,27.002047,38.383088,45.229946,61.546674,72.758474,65.506021,90.395577,89.164376,96.667728,96.755548,94.615784,100.059703,98.974802,99.871474,98.981821,99.296994,99.308672,94.263995,74.360566,78.424850,56.225525,31.018335,0.726915
4,7,248.000000,2,1,1,10_WE-11,Smith,No,4,14,10 WE-11,Smith,6.300000,0.123626,0.021485,0.181880,4.200931,23.495910,34.314524,48.608648,58.753034,69.841819,67.751314,96.619695,94.426141,95.201825,95.364617,92.573566,98.243282,99.301643,99.528681,99.423296,99.111598,98.671692,92.819629,75.801761,76.429991,55.102925,28.170430,0.504471
4,8,249.000000,1,1,C,PHY_499,Visual_Check,No,4,15,PHY499,Visual Check,5.220000,0.124901,0.173673,0.295091,9.306678,26.503554,36.387413,47.821464,57.393967,65.699054,62.669965,91.796317,94.903679,96.137684,93.773382,89.833290,98.282240,99.244655,99.231733,99.322797,98.819715,98.657091,90.570951,73.146890,75.564542,49.496549,27.100846,0.807684
4,8,249.000000,2,1,C,PHY_499,Visual_Check,No,4,16,PHY499,Visual Check,6.500000,0.330095,0.128912,0.701538,13.887553,31.594856,37.068476,50.625256,58.126797,70.612782,65.350970,97.590644,97.892716,96.130322,94.429657,93.041173,98.416506,99.113360,98.729526,99.238451,97.973177,98.710020,88.862851,68.558101,70.786175,47.310596,22.171884,1.391599
4,9,250.000000,1,1,26,5542,Stelly,No,4,17,5542,Stelly,3.640000,0.267644,0.116379,0.824029,8.200139,22.405066,27.288085,38.996594,53.774227,65.555079,60.644491,94.276239,92.729995,92.675833,92.386183,91.464885,97.141324,97.463510,97.937664,97.955303,97.990031,96.901289,89.765869,65.072783,66.461507,36.776081,17.052879,0.303477
4,9,250.000000,2,1,26,5542,Stelly,No,4,18,5542,Stelly,3.700000,0.135097,0.008952,0.367472,8.813142,14.735784,18.366942,30.594062,44.500588,57.439068,57.023368,93.554693,96.419422,95.138330,93.562503,86.857534,97.798046,98.984300,97.670932,97.688803,98.548516,98.469099,94.336483,78.762362,77.634909,48.676037,25.287971,0.563525
4,10,251.000000,1,1,C,PHY_499,Visual_Check,No,4,19,PHY499,Visual Check,6.420000,0.144018,0.046552,0.269109,6.204452,23.854658,31.926841,45.886670,54.347167,68.441546,62.726882,94.045658,96.241671,96.912505,96.486195,92.226632,100.012397,99.542444,99.576609,99.335360,99.264818,98.713671,91.045981,77.551530,78.143466,53.824408,32.450338,0.996761
4,10,251.000000,2,1,C,PHY_499,Visual_Check,No,4,20,PHY499,Visual Check,8.140000,0.093038,0.003581,0.274676,13.251049,32.733672,39.105728,50.269254,61.349032,73.290253,65.060495,95.733448,98.127064,97.919221,97.925025,96.883425,100.139010,99.777099,100.159045,99.701461,99.044947,99.022122,90.459906,75.635388,72.607427,46.080803,25.979824,0.940885
4,11,301.000000,1,1,25,5435,Stelly,No,4,21,5435,Stelly,3.180000,0.005098,0.003581,0.170745,16.772389,30.036805,49.468192,68.591196,74.584398,86.347859,72.463680,97.490255,86.273500,86.895959,92.379963,93.548166,96.165284,98.656341,98.151258,97.442044,97.455295,96.853835,91.952855,80.613093,85.571748,63.578559,40.928481,1.225296
4,11,301.000000,2,1,25,5435,Stelly,No,4,22,5435,Stelly,2.100000,0.017843,0.007162,0.280244,9.155875,5.185160,9.879383,29.890902,53.749799,72.458913,74.139799,95.993832,78.820364,83.324602,86.032440,86.038804,93.312299,96.164525,95.570414,95.227493,95.704761,97.249894,95.281915,87.593684,91.030987,71.415324,50.535892,2.087266
4,12,302.000000,1,1,C,PHY_499,Visual_Check,No,4,23,PHY499,Visual Check,2.020000,0.005098,0.008952,2.061929,24.905939,4.918185,13.258964,39.184545,51.144919,74.130881,61.282358,96.070692,80.726980,82.005933,80.441346,78.359326,93.983631,95.222552,96.706111,97.427687,97.530372,99.113380,97.690220,92.584187,92.010668,77.520244,58.990869,3.262512
4,12,302.000000,2,1,C,PHY_499,Visual_Check,No,4,24,PHY499,Visual Check,6.740000,0.307154,0.112798,1.831794,18.254955,48.330868,61.865927,80.454245,72.707907,87.409094,71.531413,97.833774,92.340890,99.062129,98.506031,96.601856,100.511895,99.486574,100.486208,99.636854,98.782176,99.945652,94.441360,85.752196,83.123835,64.006550,39.429728,0.913874
4,13,303.000000,1,1,13,7-7-519CT,Dever,No,4,25,7-7-519CT,Dever ,4.520000,0.844992,0.540715,3.258998,28.037543,46.222181,63.327046,81.559841,75.812444,83.222207,70.783636,97.440061,96.912878,94.838340,94.703987,90.605092,98.925744,99.497189,100.546640,99.175639,98.658068,98.866984,93.328589,85.321330,80.732716,67.798445,42.881925,0.426881
4,13,303.000000,2,1,13,7-7-519CT,Dever,No,4,26,7-7-519CT,Dever ,5.080000,1.169989,0.886271,2.000683,17.873052,38.181636,49.994828,64.179867,67.413761,75.510255,69.947540,96.778121,94.164379,93.413846,93.184289,90.130782,97.078017,99.044081,98.765993,97.864675,98.137888,97.443361,92.546641,81.380261,77.231549,63.389510,39.609955,0.467927
4,14,304.000000,1,1,1,10_WE-11,Smith,No,4,27,10 WE-11,Smith,4.900000,0.086666,0.035809,0.421294,11.846821,16.183291,29.048159,48.009415,53.210170,68.181462,63.356899,97.772599,90.762360,89.981442,91.593054,90.190280,96.633477,97.385850,98.945204,98.723397,99.061036,96.695046,90.828516,59.175044,63.346275,39.641052,20.699046,0.295003
4,14,304.000000,2,1,1,10_WE-11,Smith,No,4,28,10 WE-11,Smith,3.740000,0.020392,0.028647,0.768351,9.484899,11.596739,22.746340,36.986620,52.230841,64.338258,60.925153,91.887295,82.384215,85.680354,86.842365,80.363834,95.422298,94.694578,95.459970,93.786420,92.459571,91.732441,87.112338,59.956432,64.611213,43.310552,27.789950,0.386894
4,15,305.000000,1,1,C,PHY_499,Visual_Check,No,4,29,PHY499,Visual Check,6.020000,0.104509,0.187997,0.452845,11.674475,43.446055,58.941709,77.438178,77.948757,85.049761,71.986752,96.643223,97.418715,98.925937,99.207717,96.022794,100.511895,100.482741,100.161128,99.521102,99.504606,99.272169,94.624123,79.718656,78.929534,53.705911,30.882085,1.088916
4,15,305.000000,2,1,C,PHY_499,Visual_Check,No,4,30,PHY499,Visual Check,5.080000,0.238331,0.093103,0.879707,12.448074,41.543856,52.849752,73.617237,70.271800,74.579062,66.764091,96.999290,95.642980,98.738213,98.352381,97.139855,99.876739,100.166515,100.231979,99.868359,99.521460,99.049500,94.312578,75.746303,76.763651,51.154333,32.158597,0.413375
4,16,306.000000,1,1,8,TAM_WK-11_Lo,Hague,No,4,31,TAM WK-11 Lo,Hague,6.388000,0.406565,0.230968,1.896752,21.991727,39.497741,50.962968,67.372829,70.536063,80.210343,70.538303,97.739659,97.607077,99.268257,98.948317,97.724782,100.519548,100.092767,100.228853,99.477134,98.850359,98.443547,91.421531,77.397244,81.177380,50.468690,19.634174,0.152268
4,16,306.000000,2,1,8,TAM_WK-11_Lo,Hague,No,4,32,TAM WK-11 Lo,Hague,6.194000,0.551857,0.213063,2.756043,13.883636,45.944777,52.455765,73.219223,71.439888,85.281979,72.220310,97.327123,98.277400,99.528678,99.032917,98.273675,100.394325,99.955326,99.770407,98.765570,97.735686,95.972283,91.800938,83.260854,82.903762,57.771440,23.187675,0.246013
4,17,307.000000,1,1,15,CA_4002,Dever,No,4,33,CA 4002,Dever ,5.146000,0.703522,0.485211,1.525567,14.506432,47.463199,60.652287,76.042916,77.566797,84.994029,70.970090,97.211048,97.226815,98.330558,97.207787,92.821615,99.594293,100.324070,100.014217,99.637752,99.830964,99.936526,99.439192,97.571847,94.711569,84.582103,62.445814,2.402396
4,17,307.000000,2,1,15,CA_4002,Dever,No,4,34,CA 4002,Dever ,6.080000,1.521750,0.717969,2.577875,18.292166,44.332496,55.595785,67.229102,75.092938,79.427769,71.468608,96.764004,96.293847,97.941306,97.195346,95.120263,99.423155,100.340272,100.136122,99.032968,98.940758,98.960067,97.204395,94.523082,91.566004,79.421649,53.868723,1.766047
4,18,308.000000,1,1,C,PHY_499,Visual_Check,No,4,35,PHY499,Visual Check,4.830000,0.047156,0.062666,0.085372,6.801787,18.634040,28.549240,42.284637,55.473062,67.705416,62.457997,94.367217,93.414467,92.210204,92.040317,88.935787,95.781269,99.175935,99.406776,99.285111,99.444850,99.403580,92.729404,80.643666,81.323235,56.414574,34.660969,0.454686
4,18,308.000000,2,1,C,PHY_499,Visual_Check,No,4,36,PHY499,Visual Check,6.404000,0.002549,0.007162,2.113894,17.130790,33.991376,50.412573,72.516063,75.528195,89.183238,74.754114,98.698060,84.363346,90.706571,93.871668,94.869699,97.585864,99.254712,98.268996,97.824296,97.724195,97.023574,88.821980,71.217949,76.957264,45.357349,28.952593,0.774317
4,19,309.000000,1,1,20,TAMCOT_73,Check,No,4,37,TAMCOT 73,Check,5.476000,0.021666,0.012533,0.575336,18.284332,42.373982,63.726973,80.494046,80.622478,83.380116,73.782594,99.733322,83.882270,91.587218,92.652426,90.197822,97.626909,98.779814,97.739699,98.647126,99.126920,96.988896,90.020349,62.991688,65.072657,38.573412,18.419309,0.396692
4,19,309.000000,2,1,20,TAMCOT_73,Check,No,4,38,TAMCOT 73,Check,6.756000,0.052254,0.008952,0.792478,8.227558,45.811289,69.452660,87.426135,86.418503,93.319037,75.070104,100.301147,90.368833,95.239554,95.638946,93.275814,98.977224,99.688266,99.630789,99.224991,99.086317,95.849998,87.626696,68.542459,68.242101,46.440970,23.542240,0.405696
4,20,310.000000,1,1,C,PHY_499,Visual_Check,No,4,39,PHY499,Visual Check,5.096000,0.029313,0.014324,0.252405,3.270655,27.033333,38.703821,55.463346,62.050772,75.507933,71.969088,99.427449,89.477428,93.368755,93.459862,89.788876,97.816829,97.038337,98.048108,99.254602,99.607263,99.673704,95.199402,84.383522,84.895394,63.294401,39.041002,2.485282
4,20,310.000000,2,1,C,PHY_499,Visual_Check,No,4,40,PHY499,Visual Check,5.800000,0.058627,0.025066,0.263541,1.635327,33.150821,43.894952,58.724855,67.202794,80.108167,67.555047,97.375749,94.894836,98.026887,96.944033,94.177507,99.436373,99.402768,99.633915,98.345631,99.201997,98.757474,92.289077,80.242663,80.044099,51.242426,31.582969,1.048400
4,21,311.000000,1,1,21,5235,Stelly,No,4,41,5235,Stelly,4.312000,0.182253,0.193368,0.957655,5.176252,29.947118,41.020230,50.837531,61.444522,75.505611,70.387177,95.458947,96.791725,99.292183,98.039484,97.159967,99.629772,99.829617,98.808712,97.977736,97.570209,97.547395,93.668666,83.072440,80.793381,47.904249,17.769862,0.427940
4,21,311.000000,2,1,21,5235,Stelly,No,4,42,5235,Stelly,3.580000,0.197547,0.195159,1.388229,10.759867,27.748743,37.163508,51.764020,63.596379,76.165109,76.475375,98.712177,98.891125,99.854435,98.119730,97.392932,99.285411,99.237951,98.919156,95.814331,98.106478,96.028863,91.306630,76.812091,77.438069,43.828585,18.499017,0.646412
4,22,312.000000,1,1,C,PHY_499,Visual_Check,No,4,43,PHY499,Visual Check,3.800000,0.101960,0.030438,0.523370,13.533069,27.500539,36.456707,50.724760,56.132610,68.248805,64.891706,96.379702,96.453026,97.732418,95.662585,94.495949,99.106621,98.439006,98.608663,96.950320,97.355702,95.798893,93.023984,82.708408,82.435219,62.977110,42.613744,1.709906
4,22,312.000000,2,1,C,PHY_499,Visual_Check,No,4,44,PHY499,Visual Check,5.260000,0.084117,0.044761,1.256459,11.216192,43.723459,57.912194,66.912901,67.553665,75.707640,71.091775,96.269902,96.677646,98.272584,96.665971,94.961042,99.761256,99.049668,98.968126,96.429883,97.414691,94.942894,87.824110,75.001887,75.974356,54.001373,32.880292,0.759223
4,23,313.000000,1,1,19,PSC_355,Check,No,4,45,PSC 355,Check,6.880000,0.819502,0.336604,2.846983,20.158594,48.852304,67.340174,81.889309,79.965152,85.191414,76.043588,97.978083,97.989992,99.248013,98.016468,95.973352,99.579683,100.281608,99.966289,97.413330,98.553113,98.830481,89.763556,85.283647,80.193181,50.911103,28.524995,0.462631
4,23,313.000000,2,1,19,PSC_355,Check,No,4,46,PSC 355,Check,7.180000,0.381075,0.161140,3.735970,14.228328,43.950805,55.550249,64.630950,77.013843,80.560992,73.594177,96.240099,97.875029,98.503558,97.376988,95.023892,99.133752,99.796095,99.812084,98.246030,98.287277,98.363240,87.649830,80.018698,74.228612,45.717906,25.844359,0.472164
4,24,314.000000,1,1,29,DPL_1044,Commercial,No,4,47,DPL 1044,Commercial,3.800000,0.091764,0.041180,0.950232,15.550300,18.271121,26.179376,32.168431,48.027058,57.713085,57.013555,88.267017,91.056842,89.679611,90.873328,83.742670,95.347860,96.428792,95.969471,97.163879,97.184862,98.197151,89.977936,59.396165,67.368907,32.640390,19.550932,1.421788
4,24,314.000000,2,1,29,DPL_1044,Commercial,No,4,48,DPL 1044,Commercial,5.920000,0.024215,0.014324,1.080146,7.062264,36.400411,48.597064,68.064933,70.453898,81.232101,69.064339,96.864393,97.808705,98.126270,97.260662,92.212386,100.038832,99.469254,99.618286,99.742737,99.596538,99.089653,94.874747,70.879514,78.133785,35.514715,20.063343,0.716323
4,25,315.000000,1,1,C,PHY_499,Visual_Check,No,4,49,PHY499,Visual Check,6.960000,0.337742,0.563991,2.100903,16.850728,55.245111,71.311726,84.569275,76.798435,83.059655,71.042709,97.825931,98.037746,98.651713,98.577568,96.653812,100.411717,100.323511,99.570358,99.787602,98.581458,99.858045,95.723013,92.919068,89.338810,61.461989,39.516504,0.786234
4,25,315.000000,2,1,C,PHY_499,Visual_Check,No,4,50,PHY499,Visual Check,7.060000,0.367055,0.445821,3.021440,13.127665,47.665516,58.527923,74.243005,74.904178,79.457957,74.359618,97.250263,98.793849,99.299545,98.234190,95.113559,100.394325,99.235716,98.317966,97.990298,97.442271,98.531155,96.266675,91.259596,90.412716,63.366512,42.091909,1.122548
4,26,316.000000,1,1,14,CA_4001,Dever,No,4,51,CA 4001,Dever ,6.580000,1.059107,1.586336,3.773088,24.600417,57.547773,73.166833,85.732362,76.110018,81.187980,69.600147,94.489566,94.689672,96.452398,95.298056,91.826904,99.046097,99.337400,99.388021,99.569557,100.061559,100.584458,99.934271,97.715469,96.737405,78.435085,55.085944,2.830071
4,26,316.000000,2,1,14,CA_4001,Dever,No,4,52,CA 4001,Dever ,7.300000,0.818227,0.653513,3.724834,18.006228,54.164695,66.593776,70.472921,70.171869,78.610362,69.551081,88.230940,91.737777,93.519671,94.469469,93.389783,95.836923,98.880940,98.249199,95.656405,96.363605,95.897452,92.429426,87.360476,85.904117,63.521649,41.488795,1.395307
4,27,317.000000,1,1,30,UA_103,Commercial,No,4,53,UA 103,Commercial,2.980000,0.003823,0.010743,0.077949,4.827643,9.563138,23.451162,39.956251,41.087374,57.975491,52.303151,83.125219,70.186646,73.532588,75.448053,75.862910,86.289406,89.013127,88.489504,88.380151,89.657952,77.289966,72.894621,50.916077,62.369176,34.629498,14.007470,0.396162
4,27,317.000000,2,1,30,UA_103,Commercial,No,4,54,UA 103,Commercial,7.400000,0.165685,0.297214,2.093479,6.231871,33.972604,45.061076,47.093981,59.803425,69.714099,66.436326,89.311690,93.660311,96.103636,94.982049,90.962082,99.883696,98.196528,96.267461,93.920118,91.810686,82.559197,77.037246,59.251121,62.060040,29.735271,14.556005,0.547371
4,28,318.000000,1,1,C,PHY_499,Visual_Check,No,4,55,PHY499,Visual Check,4.780000,0.098136,0.034018,0.493675,6.443386,26.040518,37.181327,51.259868,56.787716,69.342551,65.664997,95.973440,84.199745,88.311250,88.355220,81.590673,92.190167,93.578289,91.523584,95.011242,93.723632,90.639172,88.094785,76.559687,75.602619,45.393600,30.476868,1.357703
4,28,318.000000,2,1,C,PHY_499,Visual_Check,No,4,56,PHY499,Visual Check,7.710000,0.354310,0.202320,2.971330,8.889523,38.769816,47.161682,65.506583,76.623000,90.411670,75.323288,96.713809,98.222571,99.235130,99.285475,94.082813,99.448896,100.071536,98.515931,98.885809,98.149379,97.969006,92.594453,82.883314,78.219620,46.796850,33.071120,1.326455
4,29,0.000000,1,1,F,PHY_499,Filler,No,4,57,PHY499,Filler,4.080000,0.007647,0.003581,0.000000,4.069713,53.094708,72.745128,85.232632,94.564027,97.761363,71.988715,97.891811,79.899247,81.633246,84.727976,79.943156,92.846889,93.785568,92.771808,93.451724,94.507350,96.176701,90.826203,75.973823,80.695929,51.502418,35.795340,0.579943
4,30,319.000000,1,1,22,5237,Stelly,No,4,58,5237,Stelly,4.780000,0.412937,0.427917,2.499926,4.533872,32.120463,54.310871,72.115837,74.080299,80.052435,73.099585,97.110659,95.805696,97.442550,97.391917,94.873051,99.939350,98.709977,97.045778,96.856103,96.283165,95.386408,89.295467,69.960192,78.681064,40.538742,18.578725,0.169216
4,30,319.000000,2,1,22,5237,Stelly,No,4,59,5237,Stelly,4.140000,0.321173,0.182626,1.429059,8.127675,31.966118,54.334629,65.101934,69.614473,73.984584,64.279353,93.673905,94.239547,97.191331,94.844573,88.924055,98.552859,97.224385,95.917375,96.032376,96.528316,98.091292,94.723601,87.418067,87.579514,56.567373,24.667974,0.115989
4,31,320.000000,1,1,C,PHY_499,Visual_Check,No,4,60,PHY499,Visual Check,5.200000,0.244703,0.152188,5.213283,16.909482,47.475713,62.539071,76.595714,76.907249,80.382184,66.956433,95.981283,91.507851,97.593465,93.245251,87.131562,99.257583,97.390879,98.062695,97.180928,98.697139,99.900023,96.656107,94.680924,90.710880,79.101629,47.377399,0.305331
4,31,320.000000,2,1,C,PHY_499,Visual_Check,No,4,61,PHY499,Visual Check,7.000000,0.491956,0.218435,3.665445,16.958444,48.900277,59.814816,69.829464,73.884878,80.946473,70.689428,93.826057,94.818784,98.917655,95.373948,93.447605,99.542117,99.295497,99.090031,97.365773,96.802579,97.857672,90.879412,86.638101,82.131246,59.940631,30.126623,0.222179
4,32,321.000000,1,1,5,TAM_11K-13_ELSU,Smith,No,4,62,TAM 11K-13 ELSU,Smith,6.820000,0.114705,0.032228,2.221538,9.247924,37.816631,49.707752,65.163848,73.742753,81.181013,68.979944,94.938179,95.043404,98.541287,95.771445,90.874930,99.827346,99.147441,99.302584,98.925291,98.635851,99.719333,97.003125,95.338598,92.297216,76.870461,48.781915,0.359353
4,32,321.000000,2,1,5,TAM_11K-13_ELSU,Smith,No,4,63,TAM 11K-13 ELSU,Smith,6.280000,0.426957,0.098475,3.665445,18.936505,43.350111,59.137712,71.823960,75.528195,80.059401,72.571627,95.617373,95.221154,99.871919,97.809321,94.056835,99.946307,98.916138,100.100697,98.302561,99.153733,100.069763,97.988656,94.907022,93.663477,79.155421,52.912615,0.288648
4,33,322.000000,1,1,7,11_HF4IPSC-21-01,Hague,No,4,64,11 HF4IPSC-21-01,Hague,6.040000,0.172057,0.028647,1.373382,10.150781,34.665071,46.126228,65.694534,66.170169,68.539077,62.328461,91.324175,88.280930,95.411634,90.911896,82.905503,96.425469,94.457688,98.750364,97.453709,97.500494,99.823367,96.393144,88.926807,87.499487,66.984170,38.011469,0.258988
4,33,322.000000,2,1,7,11_HF4IPSC-21-01,Hague,No,4,65,11 HF4IPSC-21-01,Hague,5.120000,0.331369,0.030438,1.364102,6.609857,32.658585,55.973934,77.102077,73.858229,87.211709,65.541349,97.996906,81.201865,86.359473,81.139299,77.326904,90.717412,90.575260,94.726456,91.271271,91.985357,96.028863,89.576937,81.941240,80.359043,58.179942,33.483798,0.241775
4,34,323.000000,1,1,C,PHY_499,Visual_Check,No,4,66,PHY499,Visual Check,8.620000,0.252350,0.234549,4.728887,10.975300,49.361226,67.039239,81.150771,83.618201,86.865704,72.387136,96.619695,91.713016,97.956030,92.728317,92.336411,99.931698,97.385292,98.377356,91.116934,91.229218,95.362681,83.596659,77.828820,70.716474,53.261158,29.062928,0.251044
4,34,323.000000,2,1,C,PHY_499,Visual_Check,No,4,67,PHY499,Visual Check,3.460000,0.007647,0.007162,0.124347,5.485691,10.674840,23.025497,34.255797,46.206085,56.496263,52.701572,84.899280,85.236180,89.625318,83.804214,73.974885,94.569394,91.947994,97.067658,94.625401,93.031846,96.041639,89.371811,85.536052,82.448126,68.550354,45.297128,0.606160
5,3,213.000000,1,1,C,PHY_499,Visual_Check,No,3,5,PHY499,Visual Check,5.960000,0.016568,0.000000,0.105788,4.326274,13.438451,23.395726,31.838963,46.765701,57.513377,50.668248,76.745812,78.762882,90.057819,92.160997,87.545536,96.984100,97.362385,97.409409,97.245534,97.308204,98.427121,93.244533,81.439985,90.632790,66.422480,40.889608,1.030922
5,3,213.000000,2,1,C,PHY_499,Visual_Check,No,3,6,PHY499,Visual Check,4.720000,0.020392,0.000000,0.462124,6.527601,15.424080,30.919105,41.139239,43.963179,55.017036,49.830188,78.331644,84.163487,86.407324,88.901391,81.244577,95.992756,96.744459,95.620427,94.173158,94.606943,94.397172,90.715928,77.193187,86.958662,67.458157,40.724302,0.822513
5,4,214.000000,1,1,15,CA_4002,Dever,No,3,7,CA 4002,Dever ,4.360000,0.182253,0.021485,0.762784,12.052461,32.176778,44.328536,57.880179,55.921643,66.918197,52.988122,78.863392,76.253153,86.957613,88.088356,82.621419,94.612526,94.174984,94.560791,91.854520,91.803025,92.086522,89.317831,82.190800,88.459807,71.348670,52.095113,1.260251
5,4,214.000000,2,1,15,CA_4002,Dever,No,3,8,CA 4002,Dever ,6.000000,0.409114,0.066247,1.674041,9.226380,33.119535,44.671048,59.569530,63.614145,76.123310,61.831906,92.737464,91.682064,95.860699,94.725759,91.958470,98.942440,98.560803,98.122084,97.193490,95.002250,93.827723,92.540472,87.204767,90.868352,75.375609,57.758334,1.465218
