ch0412,ch0415,ch0427,ch0506,ch0516,ch0520,ch0523,ch0527,ch0531,ch0602,ch0614,ch0617,ch0620,ch0623,ch0627,ch0630,ch0708,ch0713,ch0716,ch0719,ch0721,ch0725,ch0728,ch0802,ch0808,ch0812
0.004471,0.0,0.0,0.095719,0.279923,0.375734,0.506013,0.59584,0.696876,0.794182,1.143222,1.062973,1.181487,1.155239,1.238936,1.180518,1.182628,1.126625,1.165833,1.108851,1.150647,1.187879,1.158028,1.230972,1.256564,1.216504
0.003993,0.0,0.0,0.149547,0.336947,0.45616,0.586356,0.689321,0.766669,0.862817,1.191144,1.117932,1.211258,1.195988,1.267785,1.218242,1.22586,1.190685,1.17798,1.163785,1.209744,1.228285,1.222205,1.297315,1.32352,1.375364
0.001991,0.0,0.0,0.036938,0.095245,0.184768,0.283291,0.36095,0.42406,0.553115,0.956862,0.886074,1.001129,1.006581,1.086096,1.040236,1.063037,1.089918,1.101408,1.049421,1.095353,1.133373,1.111278,1.146493,1.150639,1.142989
0.000698,0.0,0.023676,0.109344,0.262074,0.357116,0.486118,0.580973,0.64306,0.743363,1.077212,1.008496,1.131639,1.104522,1.161995,1.11616,1.168614,1.166217,1.143127,1.116683,1.141369,1.189734,1.176359,1.196625,1.217892,1.191646
0.000178,0.0,0.002927,0.135827,0.307325,0.429762,0.561183,0.678309,0.748287,0.841706,1.257907,1.161886,1.269726,1.255442,1.312938,1.250078,1.284476,1.278029,1.253322,1.198907,1.227395,1.258857,1.235066,1.292176,1.332711,1.333112
0.00044,0.0,0.0,0.117903,0.281316,0.386045,0.527423,0.640719,0.734919,0.840462,1.192346,1.147574,1.268072,1.276282,1.352812,1.30992,1.275703,1.252544,1.23585,1.19871,1.229382,1.259518,1.221905,1.287982,1.275961,1.216348
0.001278,0.0,0.0,0.103298,0.237171,0.3169,0.471282,0.543029,0.644361,0.749517,1.116535,1.075101,1.209449,1.195478,1.300245,1.265049,1.225044,1.186693,1.167864,1.135069,1.154551,1.182738,1.167797,1.203528,1.225604,1.233172
0.000335,0.0,0.0,0.12827,0.289555,0.396631,0.525596,0.615017,0.680109,0.779456,1.126363,1.083734,1.188902,1.189734,1.252175,1.204949,1.205289,1.145857,1.150953,1.107685,1.133677,1.161036,1.157524,1.20128,1.245288,1.267144
0.000732,0.0,0.0,0.058362,0.136221,0.223464,0.329903,0.391429,0.4621,0.565784,0.977719,0.930326,1.044103,1.049807,1.132207,1.120456,1.122755,1.081624,1.121334,1.074136,1.099622,1.149529,1.168613,1.214197,1.219721,1.266683
0.000833,0.0,0.003223,0.049999,0.165216,0.264917,0.390321,0.432215,0.527662,0.638073,0.96891,0.913631,1.051307,1.051429,1.139639,1.113983,1.059311,1.047786,1.075951,1.031725,1.078892,1.102382,1.107337,1.10981,1.108078,1.105038
0.001884,0.0,0.0,0.034363,0.198435,0.307483,0.419087,0.487323,0.559665,0.674557,1.028012,1.004108,1.120314,1.094803,1.196993,1.164623,1.095878,1.025426,1.071379,1.012003,1.055435,1.075784,1.049141,1.095358,1.113837,1.091244
0.000705,0.0,0.0,0.0,0.003968,0.068902,0.152264,0.194108,0.237306,0.352981,0.787393,0.721455,0.873371,0.840991,0.957561,1.002939,0.915708,0.94043,0.935747,0.918866,0.959806,0.996368,0.99026,1.01168,1.019422,0.991918
0.000387,0.0,0.0,0.066383,0.155207,0.240617,0.361459,0.431824,0.539322,0.652542,0.939056,0.92534,1.0322,1.011843,1.099325,1.066044,1.083418,1.051437,1.019788,0.975019,0.998992,1.042799,1.015619,1.077805,1.116913,1.093566
0.0002,0.0,0.000289,0.083224,0.222147,0.323469,0.478588,0.568546,0.646209,0.751943,1.045414,1.028152,1.135353,1.135425,1.204217,1.191996,1.16512,1.095026,1.085081,1.057728,1.082495,1.11081,1.103113,1.179289,1.205196,1.215814
0.001081,0.0,0.0,0.118249,0.270511,0.38115,0.520778,0.612995,0.680678,0.770412,1.09524,1.071325,1.171657,1.165334,1.22352,1.189945,1.166656,1.107033,1.103606,1.073655,1.107943,1.138779,1.136133,1.207729,1.271208,1.245597
0.000988,0.0,0.0,0.114098,0.283904,0.378701,0.504778,0.583849,0.661561,0.755811,1.061069,1.020406,1.132851,1.144274,1.20367,1.184491,1.126373,1.076088,1.082543,1.057047,1.099541,1.121243,1.119207,1.201587,1.256501,1.236046
0.002439,0.0,0.000964,0.071925,0.165037,0.223324,0.32679,0.422374,0.504924,0.604155,0.906864,0.890433,1.022313,1.016378,1.13594,1.108395,1.054763,1.020321,1.02956,1.017357,1.039748,1.082529,1.081852,1.144253,1.193543,1.17448
0.003102,0.0,0.0,0.105747,0.304006,0.417079,0.553091,0.669151,0.752316,0.846474,1.136529,1.075981,1.177327,1.169268,1.227807,1.19833,1.173467,1.109446,1.112243,1.057155,1.101344,1.120933,1.134973,1.198214,1.243994,1.03835
0.000546,0.0,0.0,0.132422,0.306418,0.418034,0.562306,0.6437,0.712594,0.797029,1.089942,1.063067,1.151158,1.187118,1.243424,1.237202,1.210462,1.186938,1.156613,1.129763,1.146216,1.174137,1.188354,1.24678,1.29359,1.303944
0.004379,0.0,0.001358,0.136788,0.306796,0.429341,0.565168,0.675147,0.756624,0.835517,1.18472,1.171213,1.260938,1.29823,1.369842,1.326616,1.285114,1.223318,1.198839,1.160404,1.187777,1.225714,1.219011,1.291947,1.323115,1.344072
0.009914,0.0,0.00846,0.114088,0.267034,0.362413,0.505089,0.576261,0.652788,0.738166,1.013764,0.988292,1.085229,1.116848,1.194654,1.183636,1.152683,1.195547,1.181123,1.156521,1.181092,1.210706,1.209168,1.229575,1.231628,1.222565
0.01367,0.0,0.0,0.108809,0.244434,0.343604,0.46892,0.537379,0.600901,0.679916,0.936096,0.900176,0.994743,1.01823,1.083267,1.103199,1.075194,1.095747,1.077449,1.067971,1.090018,1.115613,1.116912,1.141629,1.156452,1.139839
0.020099,0.00254,0.000183,0.067811,0.151908,0.257586,0.379202,0.43294,0.471799,0.563208,0.961778,0.894895,1.04328,1.049664,1.168697,1.180844,0.98435,1.004085,1.028235,1.008048,1.043773,1.126928,1.153766,1.242659,1.261853,1.267302
0.019615,0.008269,0.00257,0.142671,0.30797,0.407295,0.535994,0.589205,0.653255,0.737918,0.957012,0.927919,1.009741,1.044392,1.096818,1.104497,1.05949,1.078889,1.08022,1.042395,1.059857,1.083477,1.083819,1.111445,1.142141,1.150167
0.018882,0.002423,0.006883,0.164498,0.3389,0.435236,0.56849,0.629646,0.673162,0.742146,1.009744,0.983842,1.065033,1.099782,1.154006,1.152593,1.133178,1.079852,1.083708,1.059463,1.075465,1.079945,1.091015,1.109666,1.151783,1.189159
0.014825,0.0,0.0,0.096848,0.289028,0.448953,0.579725,0.759941,0.691844,0.765271,1.050256,1.074141,1.177358,1.230352,1.309846,1.293926,1.226263,1.161257,1.173335,1.137883,1.164474,1.190971,1.18731,1.243879,1.209379,1.221373
0.014074,3.8e-05,0.002443,0.142301,0.314715,0.423325,0.559743,0.687031,0.746979,0.818768,1.151989,1.139094,1.240604,1.276589,1.318246,1.305333,1.267255,1.216771,1.165058,1.135122,1.159284,1.186378,1.17276,1.237356,1.264368,1.308626
0.013505,0.0,0.001022,0.072323,0.207557,0.328961,0.49115,0.598034,0.499288,0.590528,0.842317,0.857217,1.025041,1.05844,1.170023,1.183144,1.073079,1.10557,1.026287,1.025256,1.039981,1.060616,1.074518,1.106043,1.114153,1.177294
0.054976,0.0,0.009591,0.190459,0.392437,0.484929,0.590759,0.694653,0.767952,0.885558,1.514021,1.255156,1.345687,1.333177,1.360305,1.332778,1.438751,1.421815,1.36819,1.323028,1.327368,1.37114,1.416718,1.445227,1.458595,1.553226
0.050747,0.0,0.0138,0.19681,0.392216,0.48708,0.584605,0.673653,0.734492,0.854766,1.481426,1.193043,1.288889,1.250692,1.289853,1.266562,1.291554,1.325086,1.276097,1.233887,1.264574,1.295055,1.32572,1.322786,1.344498,1.480649
0.040154,0.0,0.0,0.159541,0.341842,0.425492,0.53869,0.628062,0.706854,0.815055,1.34069,1.086204,1.177771,1.14067,1.196698,1.18788,1.218217,1.258243,1.20764,1.184774,1.21696,1.268902,1.25767,1.343974,1.353645,1.430934
0.044687,0.0,0.01032,0.201918,0.406601,0.50422,0.617096,0.721703,0.794427,0.901761,1.434291,1.184055,1.260965,1.220603,1.266157,1.242833,1.274499,1.260217,1.248775,1.207331,1.231788,1.263452,1.256603,1.323267,1.358543,1.424352
0.03952,0.0,0.0,0.180728,0.362069,0.444981,0.54646,0.633672,0.698207,0.802955,1.312891,1.074811,1.147348,1.111192,1.151114,1.144834,1.170749,1.180502,1.14033,1.11355,1.152592,1.183634,1.135033,1.262753,1.287712,1.309986
0.037495,0.0,0.001368,0.203312,0.384811,0.487694,0.598552,0.689045,0.74446,0.838074,1.317816,1.071034,1.145485,1.100583,1.121293,1.120558,1.181273,1.082179,1.174347,1.124302,1.178141,1.192077,1.176095,1.209688,1.266576,1.280488
0.041111,0.0,0.000745,0.188918,0.368702,0.463763,0.564892,0.66019,0.702641,0.799616,1.370287,1.140139,1.241141,1.197594,1.235938,1.226979,1.300803,1.355521,1.266577,1.202671,1.243357,1.266383,1.247873,1.319198,1.352477,1.49724
0.030469,0.0,0.0,0.173841,0.334871,0.435185,0.539861,0.647964,0.719679,0.816994,1.386535,1.174299,1.280064,1.224398,1.261035,1.240205,1.287937,1.30441,1.275629,1.228564,1.261045,1.275258,1.257478,1.315321,1.350359,1.444123
0.029218,0.0,5.7e-05,0.156284,0.295993,0.386076,0.485949,0.565168,0.64133,0.744234,1.26004,1.056675,1.178327,1.15076,1.229755,1.224721,1.311963,1.274601,1.294697,1.267854,1.314445,1.364839,1.325654,1.378189,1.380492,1.415775
0.027491,0.0,0.0,0.166148,0.33267,0.422694,0.552909,0.632678,0.697836,0.785541,1.259639,1.071666,1.175931,1.145522,1.204444,1.18809,1.250325,1.221983,1.251116,1.206984,1.243103,1.265519,1.220218,1.281498,1.282095,1.337488
0.021354,0.0,0.000657,0.162244,0.360321,0.457596,0.58,0.677763,0.741688,0.841106,1.400373,1.186397,1.276135,1.246958,1.2803,1.255694,1.283977,1.308212,1.268044,1.230569,1.261392,1.274633,1.266357,1.291315,1.297835,1.293716
0.015081,0.0,0.0,0.126431,0.300384,0.401628,0.514859,0.606204,0.693853,0.788273,1.378322,1.1642,1.274259,1.218393,1.260298,1.233045,1.288571,1.249547,1.289171,1.238335,1.264259,1.274973,1.249692,1.294464,1.320921,1.367913
0.014959,0.0,0.0,0.129084,0.312942,0.408021,0.526697,0.622389,0.709637,0.809035,1.327905,1.141736,1.26411,1.222054,1.282589,1.261288,1.338421,1.367325,1.34664,1.317387,1.359544,1.380859,1.331334,1.384997,1.393051,1.354068
0.012382,0.0,0.0,0.162571,0.358442,0.460139,0.577981,0.675494,0.748277,0.849257,1.375348,1.18759,1.291205,1.269718,1.323001,1.295811,1.392326,1.361714,1.36889,1.328957,1.352859,1.399104,1.332761,1.42625,1.418234,1.422874
0.0106,0.0,0.0,0.18422,0.379882,0.469323,0.582422,0.653631,0.716984,0.804674,1.275676,1.101099,1.207192,1.15197,1.230334,1.225961,1.253623,1.211952,1.207206,1.179947,1.202559,1.243079,1.192122,1.258783,1.282333,1.324016
0.002609,0.0,0.0,0.078873,0.196006,0.272164,0.370803,0.46075,0.538656,0.661392,1.221491,1.038199,1.171264,1.109338,1.211813,1.191422,1.194161,1.134884,1.18038,1.169923,1.211405,1.245838,1.166619,1.29167,1.316056,1.291851
0.005228,0.0,0.0,0.09823,0.276607,0.370908,0.512213,0.607316,0.67304,0.783047,1.284851,1.114699,1.226774,1.224394,1.249793,1.219984,1.301658,1.211561,1.261135,1.214927,1.242668,1.263047,1.246192,1.27815,1.300818,1.351754
0.009459,0.0,0.00095,0.179385,0.389221,0.49696,0.627899,0.735723,0.796043,0.893817,1.390298,1.231184,1.338352,1.322392,1.346932,1.304621,1.351013,1.318134,1.307407,1.284931,1.331272,1.32918,1.319281,1.342393,1.341465,1.487374
0.014684,0.0,0.0,0.173439,0.368227,0.472664,0.59852,0.706107,0.758455,0.872608,1.409204,1.256413,1.380146,1.3495,1.441338,1.392743,1.410447,1.389802,1.393824,1.341571,1.386823,1.402993,1.363504,1.399089,1.417369,1.464892
0.007175,0.0,0.0,0.182097,0.305093,0.430227,0.550282,0.708549,0.782251,0.8826,1.405572,1.305256,1.41156,1.389471,1.468139,1.456484,1.413398,1.381422,1.39957,1.350509,1.377754,1.371198,1.310953,1.381982,1.373295,1.356799
0.003301,0.0,0.000583,0.210782,0.445102,0.549423,0.672094,0.796214,0.85237,0.938758,1.378659,1.244939,1.334019,1.309022,1.363343,1.321053,1.353137,1.309212,1.317774,1.292114,1.334335,1.364033,1.345988,1.405061,1.416685,1.469287
0.007969,0.0,0.012345,0.241323,0.447056,0.549534,0.676171,0.788265,0.841526,0.939056,1.386269,1.263925,1.340286,1.320931,1.347296,1.307647,1.387156,1.341034,1.33062,1.307145,1.354859,1.371961,1.350594,1.417338,1.449749,1.466135
0.005474,0.0,0.002452,0.199495,0.417775,0.523505,0.655412,0.776766,0.831102,0.918543,1.409025,1.28153,1.368654,1.325349,1.345963,1.310864,1.370526,1.361759,1.312421,1.284082,1.321767,1.337863,1.334017,1.358283,1.402984,1.489504
0.008435,0.0,0.002282,0.185856,0.371866,0.485285,0.633409,0.772202,0.846037,0.944125,1.449769,1.321134,1.419081,1.378545,1.386705,1.340442,1.393715,1.359384,1.361551,1.320564,1.348806,1.36526,1.315951,1.416351,1.416208,1.526929
0.002891,0.0,0.004614,0.120041,0.26682,0.340546,0.453819,0.576973,0.664852,0.785515,1.266582,1.167499,1.284055,1.267969,1.310057,1.279717,1.319524,1.31277,1.30594,1.293406,1.338493,1.375882,1.341704,1.436812,1.462942,1.490772
0.003282,0.0,0.000401,0.155159,0.328478,0.419633,0.555307,0.651921,0.71792,0.821774,1.254205,1.167379,1.287543,1.258518,1.321941,1.283828,1.358237,1.325836,1.347398,1.281877,1.319925,1.350276,1.307914,1.416429,1.447714,1.475061
0.001274,0.0,0.0,0.0,0.054012,0.133215,0.256312,0.36501,0.469898,0.577556,1.030345,0.950825,1.074648,1.068526,1.138797,1.190864,1.32803,1.293207,1.316904,1.282617,1.32918,1.380781,1.299326,1.421577,1.433483,1.413246
0.006561,0.0,0.003468,0.193239,0.400745,0.505209,0.652337,0.780678,0.852938,0.953711,1.40617,1.308972,1.404075,1.381806,1.41661,1.360709,1.386431,1.379547,1.372805,1.336858,1.358936,1.400554,1.376741,1.456609,1.499996,1.524414
0.004871,0.0,0.000579,0.18554,0.392286,0.502017,0.634669,0.730233,0.791582,0.898436,1.280396,1.181156,1.257249,1.229702,1.281552,1.247231,1.305683,1.332755,1.306975,1.283393,1.304842,1.33286,1.308833,1.345427,1.35354,1.37205
0.00594,0.0,1.3e-05,0.198877,0.38349,0.480548,0.61163,0.72177,0.76757,0.86578,1.270309,1.178112,1.262356,1.236599,1.267325,1.263964,1.305439,1.336254,1.338012,1.303907,1.334324,1.360915,1.296608,1.340335,1.330946,1.367472
0.008941,0.0,0.013469,0.226477,0.438522,0.540495,0.67843,0.785999,0.839748,0.945684,1.357686,1.27265,1.365174,1.34591,1.402821,1.35958,1.380125,1.366603,1.394241,1.358292,1.423639,1.469073,1.39398,1.47809,1.465345,1.519217
0.006545,0.0,0.001391,0.111756,0.245072,0.323191,0.47623,0.603391,0.679125,0.799448,1.202351,1.135104,1.250879,1.222251,1.312446,1.308686,1.324023,1.297229,1.332145,1.282668,1.325975,1.368118,1.322196,1.374567,1.350435,1.421148
0.001137,0.0,0.005025,0.195033,0.402965,0.513374,0.658758,0.784962,0.848406,0.947077,1.346912,1.274914,1.359629,1.347013,1.391831,1.34423,1.388413,1.356351,1.351458,1.316533,1.35525,1.397031,1.347672,1.40849,1.432037,1.449636
0.006025,0.0,0.018394,0.167276,0.346073,0.45566,0.59951,0.71878,0.772878,0.884551,1.318578,1.239705,1.34768,1.316055,1.377726,1.338329,1.374764,1.328545,1.314971,1.266524,1.299112,1.307473,1.279333,1.351223,1.342095,1.381257
0.003513,0.0,0.004074,0.173897,0.378506,0.477442,0.61597,0.723459,0.777248,0.87964,1.225735,1.123795,1.208021,1.184016,1.258433,1.215301,1.222153,1.156077,1.173993,1.158346,1.171753,1.207614,1.167005,1.249927,1.24367,1.273055
0.003588,0.0,0.006609,0.17996,0.36822,0.474426,0.610758,0.728276,0.801061,0.899942,1.251036,1.173385,1.289599,1.263966,1.328283,1.299088,1.263126,1.236813,1.223894,1.181715,1.202227,1.23129,1.197395,1.240604,1.255762,1.293708
0.004269,0.0,0.0,0.125784,0.323908,0.431813,0.575264,0.697207,0.778922,0.874692,1.230553,1.152921,1.267493,1.229985,1.31526,1.277986,1.238243,1.221781,1.248441,1.17291,1.223536,1.272601,1.235149,1.293426,1.324129,1.224158
0.005174,0.0,0.0,0.164043,0.327544,0.444999,0.58862,0.689331,0.760072,0.856051,1.191091,1.111477,1.219422,1.192237,1.255444,1.216145,1.221422,1.235122,1.210205,1.17109,1.216175,1.244509,1.18993,1.280387,1.317616,1.189146
0.00483,0.0,0.0,0.154599,0.317451,0.421824,0.553444,0.661049,0.72019,0.823162,1.209547,1.158804,1.251631,1.24452,1.313833,1.267403,1.267494,1.230386,1.186528,1.176862,1.220198,1.240011,1.220094,1.265783,1.315681,1.360464
0.003835,0.0,0.003441,0.103335,0.20767,0.291043,0.405425,0.504334,0.57959,0.694027,1.113573,1.065138,1.186336,1.159734,1.227476,1.192409,1.222013,1.158473,1.135906,1.103081,1.139443,1.162157,1.139343,1.207738,1.237138,1.233538
0.00338,0.0,0.0,0.058007,0.161634,0.242607,0.367068,0.41103,0.49101,0.630392,1.019918,0.961875,1.123603,1.06681,1.187209,1.136196,1.065806,1.025431,1.113453,1.035145,1.069175,1.08255,1.044341,1.067642,1.128027,1.082136
0.00268,0.0,0.0,0.057513,0.192473,0.301507,0.426992,0.500847,0.563317,0.671329,1.067785,0.992847,1.122636,1.104584,1.179819,1.152479,1.105398,1.109366,1.097906,1.077845,1.124894,1.178,1.132149,1.215741,1.243597,1.084926
0.00132,0.0,0.012847,0.027141,0.092885,0.158378,0.263152,0.32712,0.411169,0.52864,0.84123,0.787148,0.894539,0.915704,1.004364,1.028728,0.963157,0.955037,0.964675,0.962032,1.013239,1.044769,1.019725,1.074024,1.094581,1.086648
0.000562,0.0,0.009249,0.124022,0.224605,0.303092,0.389903,0.471711,0.578085,0.683482,0.92024,0.911286,1.069569,1.00814,1.117321,1.120311,0.976971,0.93825,0.948174,0.944697,0.984483,1.011329,0.998622,1.069642,1.118469,1.086829
0.000626,0.0,0.003507,0.151368,0.297492,0.390398,0.522154,0.610601,0.662777,0.751774,1.058278,0.999633,1.100595,1.06734,1.11053,1.090679,1.069178,0.994351,1.022917,0.990639,1.021369,1.07261,1.051925,1.11829,1.177733,1.177722
0.002318,0.0,0.0,0.143456,0.29067,0.384378,0.513052,0.599358,0.641062,0.737193,1.058563,0.990067,1.071568,1.039617,1.085495,1.065815,1.084435,1.036608,1.041792,0.999047,1.039838,1.05032,1.046739,1.07494,1.127058,1.157922
0.001002,0.0,0.0,0.116947,0.258408,0.324042,0.437441,0.508207,0.559377,0.644175,0.901285,0.841581,0.925936,0.931308,0.997032,0.989294,0.968775,0.918457,0.962042,0.944919,0.961706,0.997286,0.97633,1.016479,1.041216,1.078113
0.004772,0.0,0.0,0.102586,0.219277,0.284854,0.382697,0.442501,0.501555,0.590173,0.890698,0.823643,0.932113,0.904443,0.993185,0.975644,0.957935,0.942531,0.943055,0.95357,0.978744,1.013559,0.973778,1.043179,1.070057,1.093294
0.001931,0.0,0.000957,0.115478,0.289767,0.360935,0.488487,0.557611,0.644658,0.736008,1.001713,0.984195,1.097563,1.092355,1.170656,1.154957,1.12109,1.19942,1.154589,1.169606,1.208717,1.254518,1.245695,1.268,1.28147,1.329085
0.006684,0.0,0.005935,0.141857,0.299235,0.390782,0.509071,0.587144,0.642041,0.740317,1.061363,1.016309,1.100477,1.106586,1.175911,1.152306,1.12983,1.126077,1.141859,1.097902,1.133626,1.178155,1.159863,1.217757,1.243746,1.296344
0.011534,0.0,0.003758,0.099692,0.216039,0.313507,0.45759,0.471458,0.537,0.631582,0.964066,0.911431,0.99287,0.984203,1.06127,1.068488,1.045475,0.998492,1.016614,1.022917,1.053716,1.117891,1.089073,1.169659,1.173183,1.211133
0.013411,0.0,0.003498,0.145502,0.278414,0.3822,0.513433,0.590704,0.64655,0.728506,1.036027,0.970528,1.049146,1.044174,1.077106,1.060621,1.037163,0.970198,0.97644,0.971006,1.009201,1.040042,1.016271,1.067845,1.097821,1.124325
0.014717,0.000276,0.001681,0.144743,0.325464,0.422227,0.552259,0.628629,0.698573,0.778224,1.026357,0.953564,1.045259,1.018251,1.072018,1.05872,1.008207,0.924089,0.937211,0.930815,0.982585,1.020819,0.976045,1.09294,1.132875,1.128224
0.018747,0.0,0.001532,0.130082,0.297892,0.401883,0.521862,0.578763,0.628085,0.704195,0.96101,0.900481,0.993079,0.983456,1.056621,1.052495,1.016325,0.962419,0.977305,0.941344,0.980879,1.030556,1.031431,1.121391,1.18015,1.217684
0.020307,0.000176,0.01131,0.173307,0.330516,0.414646,0.547233,0.636994,0.712464,0.787742,1.088562,1.057706,1.134064,1.154153,1.205947,1.1862,1.184413,1.126919,1.145013,1.153721,1.18714,1.255989,1.26575,1.333728,1.346886,1.342198
0.019347,0.000304,0.019517,0.0,0.060904,0.167193,0.273471,0.164268,0.211725,0.313642,0.726233,0.702742,0.88357,0.88985,1.03112,1.045512,0.86084,0.840669,0.881811,0.901881,0.915518,0.990541,0.967803,1.023682,1.045852,1.049911
0.029282,0.000843,0.003801,0.066973,0.199902,0.308988,0.400901,0.469022,0.509857,0.600634,0.90864,0.893725,0.987758,0.999473,1.081699,1.082704,0.977052,0.990062,0.998643,0.969871,1.007223,1.077743,1.03532,1.145262,1.179026,0.974838
0.024714,0.000277,0.002114,0.057746,0.233431,0.340684,0.4767,0.611794,0.633596,0.710909,0.990668,0.987381,1.125117,1.12513,1.239802,1.247522,1.177756,1.190997,1.14699,1.103148,1.144266,1.168,1.166173,1.182698,1.187181,1.1510880000000001
0.024376,0.001596,0.002531,0.146696,0.321768,0.424024,0.553744,0.677266,0.748549,0.826434,1.148582,1.140644,1.254882,1.281815,1.35614,1.330044,1.301714,1.270874,1.195465,1.142793,1.187198,1.204009,1.198886,1.261976,1.286853,1.369987
0.02939,0.004357,0.019489,0.167515,0.331849,0.441287,0.575122,0.665922,0.720612,0.805712,1.140055,1.108461,1.233895,1.258003,1.297804,1.272692,1.211384,1.1811,1.152532,1.114218,1.144201,1.180879,1.192675,1.248414,1.280937,1.30492
0.062614,0.000156,0.005437,0.075214,0.211285,0.310529,0.414621,0.370971,0.452486,0.577188,1.126136,0.948415,1.106586,1.044545,1.137521,1.130474,1.179811,1.099015,1.088173,1.056009,1.080574,1.105892,1.107296,1.096156,1.128306,1.113408
0.062007,0.0,0.027005,0.19046,0.352006,0.442422,0.545793,0.588479,0.672333,0.794402,1.323703,1.116291,1.227845,1.120676,1.15906,1.15342,1.202183,1.119194,1.151857,1.117557,1.162561,1.167527,1.166239,1.182212,1.218436,1.158629
0.055576,0.0,0.006373,0.160617,0.306315,0.403534,0.516099,0.568705,0.644254,0.762476,1.251885,1.044014,1.162118,1.055183,1.109716,1.1207,1.22447,1.142087,1.128962,1.098063,1.123933,1.151978,1.155488,1.201081,1.242261,1.043363
0.060538,0.0,0.01424,0.156541,0.315164,0.401239,0.504539,0.552895,0.639845,0.759761,1.291542,1.068156,1.200299,1.132595,1.170639,1.177159,1.242237,1.202835,1.154491,1.114459,1.142059,1.17457,1.172796,1.207097,1.24103,1.053416
0.053428,0.0,0.004859,0.119085,0.251396,0.33004,0.413505,0.458895,0.535342,0.669495,1.222391,1.015257,1.182531,1.082764,1.179531,1.19206,1.204057,1.171424,1.136613,1.100765,1.125494,1.145484,1.158319,1.208154,1.259883,1.25192
0.062628,0.000917,0.008444,0.200089,0.363893,0.453118,0.549474,0.61202,0.659919,0.774736,1.29802,1.105443,1.184825,1.085499,1.105588,1.101328,1.184927,1.135945,1.130441,1.096846,1.119535,1.131713,1.150848,1.146299,1.199921,1.144166
0.056541,0.0,0.000963,0.143766,0.271719,0.329694,0.422797,0.450082,0.506586,0.630012,1.141643,0.955582,1.060128,0.95968,1.010376,1.017148,1.100384,1.029341,1.070783,1.045054,1.071387,1.12257,1.128214,1.164355,1.219548,1.035914
0.044774,0.0,0.0,0.014324,0.048819,0.101132,0.156205,0.176895,0.255005,0.36767,0.877023,0.694396,0.888013,0.820426,0.936826,0.980765,0.982128,0.940307,0.9922,0.95185,0.991125,1.008651,0.973973,1.017877,1.031214,1.019722
0.055505,0.000694,0.003448,0.191033,0.373711,0.487057,0.598368,0.680695,0.759068,0.881987,1.385344,1.218969,1.302914,1.240346,1.2763,1.272188,1.379864,1.354037,1.278252,1.243023,1.266105,1.282387,1.280002,1.306406,1.335004,1.345435
0.055417,0.001245,0.010877,0.222919,0.429532,0.553111,0.66031,0.742079,0.803176,0.9075,1.429315,1.261131,1.349959,1.275666,1.287305,1.262779,1.358721,1.3006,1.258348,1.224696,1.244572,1.256235,1.252231,1.295087,1.330703,1.322842
0.036709,0.0,0.0,0.042547,0.13871,0.233477,0.336628,0.38073,0.465011,0.58802,1.142298,0.962329,1.109178,1.029566,1.127656,1.122412,1.224716,1.170098,1.187298,1.165382,1.183918,1.207017,1.20558,1.196159,1.191756,1.147488
0.038286,0.0,0.000609,0.199514,0.380068,0.479011,0.596409,0.684195,0.755324,0.854344,1.341691,1.20682,1.318696,1.237862,1.27973,1.264796,1.367928,1.314404,1.283745,1.244537,1.261943,1.275546,1.243911,1.283826,1.311982,1.224341
0.03892,0.0,0.000774,0.176504,0.360986,0.448233,0.561152,0.629663,0.691241,0.795437,1.257058,1.139575,1.270373,1.177025,1.267532,1.273036,1.336033,1.333796,1.300137,1.328935,1.371863,1.415854,1.300371,1.402042,1.349033,1.077978
0.032511,0.0,0.0,0.014542,0.069483,0.128694,0.197898,0.252255,0.34313,0.470106,0.986455,0.8493,1.017753,0.917525,1.028268,1.016309,1.071002,1.041173,1.08715,1.090643,1.111965,1.200564,1.130979,1.234778,1.188691,1.064167
0.042748,0.0,0.003984,0.147908,0.322585,0.413159,0.549604,0.622315,0.710794,0.82829,1.21613,1.104489,1.239923,1.171042,1.216943,1.205897,1.276552,1.185108,1.193557,1.171735,1.18803,1.201068,1.183321,1.194601,1.221268,1.204509
0.034532,0.0,2.2e-05,0.192583,0.392884,0.484601,0.615089,0.694708,0.759081,0.869766,1.305822,1.193554,1.312982,1.224523,1.247177,1.222685,1.289457,1.236775,1.231026,1.202287,1.222116,1.223427,1.229458,1.24176,1.266549,1.231751
0.031282,0.0,0.000432,0.162172,0.340945,0.445375,0.557556,0.668936,0.753378,0.859596,1.304643,1.217846,1.365415,1.294828,1.371543,1.341095,1.449484,1.453611,1.391288,1.344182,1.373342,1.366497,1.356965,1.364054,1.354441,1.262752
0.03178,0.0,0.001411,0.190804,0.401565,0.511406,0.641762,0.761296,0.836322,0.950813,1.422925,1.342002,1.48781,1.393275,1.440994,1.41336,1.472854,1.479184,1.41092,1.35943,1.394554,1.393477,1.362328,1.400149,1.397186,1.301878
0.042395,0.005291,0.015025,0.227699,0.418505,0.531903,0.654718,0.758449,0.831505,0.939824,1.419761,1.325149,1.423976,1.349928,1.367501,1.341012,1.429693,1.353851,1.350561,1.309246,1.331049,1.34126,1.323972,1.348865,1.375668,1.242238
