NDVI0412,NDVI0422,NDVI0427,NDVI0506,NDVI0516,NDVI0520,NDVI0531,NDVI0614,NDVI0620,NDVI0623,NDVI0627,NDVI0716,NDVI0721,NDVI0725,NDVI0802,NDVI0808,NDVI0812,NDVI0818
0.18356,0.279361,0.258035,0.453661,0.46828,0.45522,0.556971,0.526191,0.448122,0.510902,0.47766,0.549324,0.56592,0.571538,0.502337,0.502456,0.557221,0.405556
0.173318,0.259666,0.233905,0.379174,0.39429,0.370813,0.56628,0.529587,0.494206,0.527062,0.49029,0.538245,0.560341,0.568231,0.486453,0.497156,0.551935,0.423947
0.175722,0.273996,0.267194,0.339046,0.418708,0.38774,0.580085,0.552028,0.542194,0.546435,0.486544,0.588233,0.597706,0.586406,0.552539,0.546483,0.599072,0.436026
0.169311,0.242218,0.232966,0.339208,0.41612,0.397953,0.53783,0.53919,0.537731,0.537674,0.486779,0.548113,0.564081,0.556917,0.508541,0.507803,0.563137,0.415533
0.181031,0.258435,0.226188,0.331128,0.355946,0.360462,0.569051,0.526662,0.537786,0.535163,0.483805,0.51367,0.543906,0.548713,0.485035,0.488051,0.548795,0.41034
0.163703,0.250566,0.237144,0.363407,0.38358,0.399911,0.597174,0.577121,0.569479,0.577422,0.504508,0.62892,0.619049,0.59955,0.595055,0.59709,0.660025,0.462356
0.168967,0.284578,0.251817,0.390449,0.457338,0.426663,0.575914,0.523403,0.528196,0.513898,0.447707,0.533699,0.566866,0.551118,0.498542,0.5274,0.587708,0.412916
0.16478,0.249796,0.234272,0.379132,0.485899,0.440592,0.559776,0.494795,0.523524,0.497637,0.445243,0.515778,0.558978,0.538553,0.468948,0.49244,0.560483,0.386876
0.159071,0.273208,0.254041,0.388192,0.491994,0.436949,0.543628,0.520536,0.535052,0.508445,0.452671,0.522138,0.55362,0.541786,0.479369,0.501586,0.579874,0.460212
0.159233,0.243984,0.241817,0.378684,0.381705,0.389709,0.57432,0.559817,0.536039,0.539906,0.488274,0.513911,0.549406,0.540264,0.485526,0.501757,0.58634,0.444332
0.156082,0.257484,0.271967,0.414807,0.467806,0.450262,0.596628,0.567698,0.557098,0.514032,0.465264,0.509863,0.551031,0.532092,0.467111,0.49219,0.556494,0.417675
0.181879,0.282795,0.279505,0.45774,0.497316,0.47797,0.580198,0.528229,0.51413,0.511325,0.448069,0.531721,0.553134,0.550547,0.479623,0.502262,0.556944,0.421039
0.192007,0.264652,0.261285,0.447199,0.508295,0.458501,0.579566,0.491616,0.486513,0.483324,0.429539,0.518889,0.551774,0.5490120000000001,0.463225,0.470959,0.527074,0.360466
0.185101,0.294991,0.28131,0.434291,0.482672,0.450036,0.599005,0.504965,0.494925,0.470046,0.433271,0.512397,0.527332,0.52944,0.472506,0.469578,0.508107,0.378086
0.181749,0.281853,0.25492,0.386033,0.465737,0.448442,0.616385,0.515638,0.514606,0.489711,0.443264,0.505593,0.515997,0.528399,0.495588,0.516785,0.54421,0.399381
0.189035,0.287338,0.229481,0.372959,0.387284,0.382008,0.581816,0.546412,0.550191,0.543378,0.458997,0.516873,0.520271,0.532518,0.463209,0.465137,0.517262,0.430615
0.178049,0.306549,0.261705,0.458069,0.504841,0.448233,0.559965,0.541107,0.521291,0.499764,0.431473,0.54732,0.532577,0.542806,0.55133,0.492823,0.549767,0.493889
0.182063,0.293753,0.265077,0.428063,0.503685,0.456449,0.560112,0.471975,0.482077,0.4781,0.406674,0.503959,0.494663,0.515189,0.487849,0.453142,0.535263,0.45444
0.169262,0.283607,0.24143,0.427565,0.497361,0.461452,0.653085,0.525053,0.536154,0.530254,0.448277,0.523568,0.507588,0.519364,0.524098,0.466787,0.564395,0.459997
0.162674,0.294574,0.228673,0.432355,0.486933,0.458707,0.552664,0.453059,0.472276,0.464165,0.414622,0.500088,0.507692,0.510825,0.474341,0.447814,0.52046,0.384655
0.158299,0.267028,0.235729,0.387415,0.436596,0.412351,0.506419,0.429938,0.512665,0.501961,0.454483,0.543533,0.527321,0.517359,0.522799,0.469874,0.547118,0.379395
0.190131,0.26171,0.290036,0.418707,0.460291,0.45315,0.592368,0.519203,0.518358,0.507019,0.468861,0.510724,0.580823,0.529506,0.499474,0.505809,0.542818,0.429314
0.172526,0.278591,0.331693,0.507399,0.448775,0.470501,0.587282,0.519501,0.526333,0.516282,0.474211,0.509536,0.578,0.529881,0.508132,0.513775,0.550405,0.410578
0.181237,0.265448,0.312987,0.476052,0.46512,0.508462,0.606145,0.552597,0.553826,0.546918,0.502955,0.508205,0.578249,0.530633,0.515286,0.511859,0.555833,0.476225
0.194029,0.259123,0.326056,0.503788,0.472721,0.512244,0.579142,0.530987,0.544103,0.539559,0.491061,0.495091,0.565157,0.525998,0.505991,0.496003,0.537909,0.439751
0.189876,0.262105,0.306354,0.482067,0.497106,0.547142,0.610598,0.527074,0.543462,0.536497,0.499177,0.512908,0.575381,0.531618,0.517616,0.507267,0.539268,0.432226
0.181147,0.254356,0.269657,0.453724,0.491588,0.528283,0.584504,0.505454,0.536601,0.536962,0.495871,0.528287,0.586506,0.539145,0.524167,0.508915,0.543094,0.445746
0.197463,0.259769,0.278281,0.369215,0.496075,0.520206,0.622211,0.517673,0.550137,0.552326,0.491231,0.524988,0.6082,0.553203,0.53058,0.50346,0.541886,0.406258
0.206399,0.233882,0.27124,0.406078,0.427981,0.443475,0.612265,0.510072,0.549204,0.550888,0.498145,0.55768,0.630362,0.581884,0.54553,0.509795,0.549612,0.370683
0.187371,0.242644,0.285573,0.406878,0.456433,0.466687,0.641367,0.532804,0.539673,0.544481,0.488777,0.520489,0.59631,0.564953,0.538231,0.512393,0.546996,0.406083
0.197098,0.20993,0.260131,0.438477,0.475308,0.473902,0.611126,0.535318,0.534213,0.552673,0.492077,0.529923,0.579344,0.553795,0.546667,0.524691,0.57983,0.412127
0.197817,0.194334,0.265577,0.353437,0.488273,0.481358,0.614871,0.54448,0.538995,0.547711,0.497405,0.511047,0.598926,0.565239,0.53542,0.502886,0.549041,0.395629
0.198235,0.178245,0.234761,0.390414,0.464221,0.441805,0.634869,0.54176,0.550182,0.552663,0.501753,0.52669,0.599357,0.572654,0.550036,0.509635,0.566458,0.407853
0.198684,0.228087,0.250365,0.370548,0.493318,0.457574,0.659782,0.59515,0.571924,0.578477,0.51283,0.53755,0.606542,0.582627,0.563696,0.516217,0.582323,0.434115
0.204603,0.220394,0.251224,0.410188,0.511001,0.479876,0.636713,0.576144,0.561062,0.559053,0.506322,0.528684,0.590154,0.581597,0.550239,0.50773,0.559513,0.401618
0.2007,0.238437,0.2689,0.380467,0.517315,0.482108,0.625459,0.568401,0.549982,0.547248,0.508238,0.530291,0.591753,0.568063,0.560465,0.509821,0.58114,0.427434
0.194135,0.232422,0.25655,0.367993,0.403681,0.414119,0.646369,0.552209,0.569616,0.576799,0.532051,0.558632,0.613467,0.588011,0.586336,0.528803,0.613068,0.455191
0.18471,0.241854,0.269145,0.346737,0.440092,0.458565,0.649836,0.546777,0.557802,0.556318,0.520004,0.568117,0.624589,0.596257,0.588947,0.524102,0.592175,0.420559
0.179754,0.25548,0.279515,0.427564,0.506922,0.501985,0.57567,0.52692,0.525583,0.523386,0.512444,0.557856,0.604296,0.57872,0.560788,0.50159,0.576572,0.368879
0.175107,0.261032,0.281758,0.431565,0.505528,0.526724,0.598144,0.533103,0.513721,0.51992,0.516955,0.550108,0.576229,0.553041,0.550144,0.478491,0.549207,0.385841
0.188956,0.254736,0.276655,0.494969,0.534149,0.5175,0.622698,0.549601,0.547444,0.539088,0.532486,0.562308,0.592546,0.575501,0.574266,0.495654,0.568629,0.400958
0.194927,0.260747,0.285553,0.497748,0.569336,0.531141,0.586076,0.527814,0.523027,0.525733,0.513767,0.569976,0.593811,0.564039,0.573543,0.514374,0.600359,0.457944
0.191885,0.265559,0.284209,0.472853,0.530199,0.534008,0.577052,0.530778,0.512586,0.523068,0.508992,0.559729,0.590891,0.556808,0.568374,0.515145,0.592613,0.480641
0.203172,0.298193,0.304461,0.484733,0.52983,0.512417,0.5753,0.529137,0.521238,0.522448,0.514143,0.555643,0.586908,0.55197,0.554991,0.503673,0.578488,0.430032
0.21196,0.278046,0.31223,0.483395,0.485185,0.485159,0.560678,0.518142,0.512569,0.50946,0.511608,0.558559,0.59095,0.547742,0.552757,0.501162,0.570222,0.385158
0.197602,0.270194,0.275204,0.420686,0.464522,0.469428,0.574208,0.535242,0.531716,0.532313,0.526178,0.5709,0.579319,0.541563,0.567493,0.533532,0.603708,0.451348
0.19404,0.248172,0.28872,0.434507,0.459292,0.457322,0.535165,0.504626,0.483131,0.484274,0.495059,0.544767,0.558145,0.549442,0.566471,0.541782,0.601305,0.455005
0.184589,0.263384,0.278268,0.400093,0.374593,0.45155,0.734724,0.5996,0.555945,0.57828,0.544154,0.564864,0.565835,0.53961,0.558119,0.522614,0.579713,0.499807
0.190938,0.261333,0.317547,0.516178,0.551037,0.501675,0.546821,0.534265,0.511927,0.49742,0.505785,0.555372,0.572412,0.531194,0.540427,0.522192,0.571771,0.415838
0.188681,0.269525,0.33802,0.511928,0.522668,0.524693,0.574771,0.521824,0.490985,0.484615,0.504412,0.51996,0.534352,0.50875,0.509775,0.493892,0.547839,0.453653
0.190494,0.246552,0.316155,0.466009,0.495258,0.523653,0.572837,0.533471,0.485403,0.500216,0.503444,0.520819,0.535032,0.522307,0.512564,0.501428,0.548381,0.463076
0.195906,0.266439,0.347871,0.434691,0.456719,0.485236,0.55974,0.525072,0.491411,0.493539,0.499071,0.522871,0.548505,0.532372,0.503828,0.506179,0.550228,0.440409
0.196917,0.249103,0.305255,0.439724,0.387796,0.449288,0.612945,0.564519,0.513742,0.521373,0.522845,0.555018,0.564787,0.537392,0.538249,0.524437,0.569351,0.46332
0.185063,0.282075,0.326638,0.507322,0.474056,0.471056,0.562719,0.526207,0.488896,0.496367,0.501063,0.535904,0.561226,0.531343,0.506307,0.51074,0.5724,0.415008
0.19397,0.270637,0.304216,0.454525,0.462064,0.486597,0.581072,0.517927,0.491261,0.488391,0.50172,0.5185,0.547808,0.518533,0.485541,0.493081,0.542643,0.375477
0.194168,0.273443,0.313211,0.476519,0.475934,0.485729,0.578892,0.566746,0.509112,0.518116,0.522525,0.57564,0.593954,0.535702,0.541524,0.549761,0.600673,0.453657
0.198672,0.284883,0.305468,0.468007,0.472636,0.46699,0.559556,0.513395,0.494628,0.494833,0.506037,0.544838,0.559712,0.533487,0.52579,0.534004,0.581194,0.423307
0.183273,0.261049,0.288757,0.413246,0.460808,0.467591,0.587028,0.525014,0.498005,0.503987,0.508661,0.527387,0.537358,0.502312,0.499304,0.493856,0.563563,0.414378
0.171351,0.253838,0.29634,0.45091,0.446569,0.466403,0.57883,0.542623,0.514916,0.525019,0.514156,0.550632,0.555236,0.521609,0.535024,0.531741,0.583567,0.458846
0.169492,0.2657,0.295186,0.474538,0.461732,0.444166,0.546934,0.508346,0.503683,0.490802,0.499637,0.524146,0.534712,0.517957,0.52322,0.516055,0.55923,0.41272
0.173747,0.264286,0.315406,0.411208,0.386588,0.366178,0.558825,0.51312,0.511942,0.496854,0.510551,0.518669,0.528795,0.523421,0.509955,0.493472,0.55648,0.367338
0.169458,0.243087,0.28908,0.401122,0.401495,0.37702,0.587232,0.572404,0.577661,0.55564,0.53357,0.591544,0.610993,0.552436,0.597355,0.57614,0.598365,0.422153
0.163388,0.209871,0.294311,0.397052,0.411184,0.3823,0.565554,0.505136,0.512412,0.499866,0.49348,0.514152,0.540167,0.532536,0.528319,0.514497,0.556838,0.367278
0.164307,0.232079,0.272308,0.366312,0.367673,0.357271,0.649136,0.535787,0.546599,0.544777,0.52307,0.52398,0.539887,0.534764,0.552558,0.530271,0.580328,0.406485
0.163653,0.232761,0.270689,0.450955,0.410265,0.405974,0.653731,0.543019,0.564667,0.583838,0.52166,0.58796,0.582411,0.558365,0.602107,0.576226,0.603969,0.46003
0.164057,0.258238,0.313226,0.454681,0.440903,0.443197,0.577147,0.514826,0.532427,0.518803,0.490744,0.529262,0.53137,0.523533,0.534703,0.510486,0.567154,0.39749
0.154092,0.226819,0.28536,0.404442,0.439725,0.441111,0.579412,0.485545,0.518667,0.502084,0.481605,0.507508,0.519584,0.531895,0.521066,0.503213,0.568324,0.396203
0.153837,0.254103,0.302341,0.395382,0.421343,0.423995,0.607403,0.520647,0.549706,0.532883,0.503445,0.546916,0.534259,0.526034,0.548396,0.526876,0.57824,0.4142
0.152217,0.241531,0.274335,0.39744,0.412293,0.409119,0.630486,0.52736,0.555629,0.546998,0.501136,0.561577,0.530493,0.525021,0.54265,0.52846,0.595089,0.414651
0.158736,0.246954,0.291908,0.407517,0.435288,0.430938,0.618217,0.525927,0.545324,0.536636,0.496699,0.57443,0.569557,0.534019,0.564781,0.549995,0.630741,0.43597
0.178467,0.253616,0.278897,0.435524,0.453504,0.447008,0.586802,0.509094,0.530463,0.49941,0.475639,0.515257,0.508963,0.521742,0.51995,0.504584,0.5769,0.413828
0.171306,0.256251,0.282471,0.402245,0.409402,0.428538,0.653668,0.513871,0.548592,0.515406,0.494605,0.526456,0.513841,0.52793,0.498557,0.483926,0.550668,0.3887
0.174441,0.248312,0.280972,0.454501,0.445076,0.438119,0.629047,0.498205,0.550677,0.517285,0.481067,0.549277,0.537041,0.530893,0.52117,0.508808,0.576926,0.388346
0.168133,0.256914,0.300073,0.470004,0.447527,0.466783,0.595307,0.497437,0.551917,0.498797,0.483622,0.537622,0.518706,0.507389,0.518239,0.489679,0.546118,0.386546
0.164531,0.22786,0.312952,0.437528,0.439632,0.464111,0.623352,0.483693,0.528891,0.495538,0.474622,0.519367,0.501188,0.504694,0.52322,0.502807,0.572091,0.418506
0.174955,0.258767,0.282048,0.48309,0.476855,0.448555,0.507996,0.476451,0.528387,0.487815,0.461438,0.483576,0.462173,0.511066,0.492275,0.473335,0.538375,0.467031
0.154854,0.252819,0.244667,0.389387,0.321333,0.358038,0.619571,0.483084,0.599653,0.578863,0.521314,0.578579,0.576929,0.591723,0.584552,0.523269,0.59067,0.461296
0.160322,0.225907,0.279394,0.36171,0.384563,0.391324,0.514381,0.455788,0.54128,0.509156,0.471892,0.518135,0.531702,0.520732,0.535692,0.470503,0.553881,0.413436
0.158516,0.265944,0.342611,0.414799,0.377077,0.43675,0.659548,0.499666,0.563268,0.585249,0.487093,0.604942,0.618396,0.531324,0.736229,0.522794,0.694418,0.480768
0.157051,0.282328,0.325988,0.46775,0.441484,0.457678,0.57274,0.462488,0.494835,0.493683,0.453633,0.503464,0.472858,0.501651,0.53159,0.467569,0.523186,0.392419
0.163243,0.278208,0.317235,0.442061,0.453086,0.463643,0.584861,0.478321,0.500025,0.494944,0.459561,0.51373,0.474601,0.511469,0.534197,0.481942,0.536786,0.413975
0.18773,0.234573,0.313906,0.341105,0.328794,0.356202,0.626246,0.546957,0.582053,0.545003,0.516766,0.551801,0.606266,0.562764,0.543745,0.551554,0.629905,0.451107
0.16619,0.250785,0.365247,0.426453,0.347698,0.386965,0.596848,0.481499,0.532427,0.491449,0.487523,0.519847,0.573766,0.521923,0.517283,0.525382,0.57239,0.363989
0.173806,0.274447,0.359192,0.420851,0.368641,0.395708,0.606836,0.506163,0.555242,0.514696,0.499027,0.525914,0.581813,0.54102,0.51661,0.532152,0.579201,0.373119
0.180733,0.243754,0.363894,0.389554,0.354671,0.39677,0.586506,0.48388,0.533037,0.495255,0.492745,0.516332,0.572891,0.525243,0.508054,0.530254,0.589991,0.370799
0.16999,0.230815,0.386099,0.395114,0.373248,0.397146,0.638874,0.523046,0.571031,0.535507,0.515803,0.527859,0.581471,0.534663,0.510774,0.526467,0.577436,0.386898
0.168152,0.236246,0.351499,0.43236,0.387435,0.409655,0.585179,0.493162,0.540887,0.504792,0.502353,0.506891,0.585751,0.507541,0.500442,0.521262,0.556044,0.364515
0.184501,0.23806,0.334356,0.37491,0.354352,0.391637,0.543915,0.480545,0.539521,0.503864,0.502688,0.524558,0.586213,0.520286,0.51139,0.537263,0.577437,0.353583
0.194176,0.234756,0.2858,0.361177,0.297655,0.322687,0.734295,0.530658,0.663106,0.649934,0.571827,0.669672,0.640013,0.556567,0.559771,0.565477,0.646327,0.438841
0.195355,0.250057,0.291296,0.382992,0.408853,0.426678,0.589167,0.48493,0.524739,0.506196,0.496912,0.528963,0.593101,0.527466,0.512464,0.521298,0.561242,0.413005
0.191485,0.248904,0.293125,0.42115,0.417282,0.449672,0.577354,0.476506,0.524598,0.487353,0.497486,0.541798,0.595259,0.521528,0.515416,0.523813,0.555281,0.393631
0.194433,0.215001,0.261412,0.317515,0.353769,0.394263,0.670057,0.521959,0.572816,0.540745,0.524128,0.568059,0.600804,0.531819,0.532004,0.542757,0.595701,0.465881
0.197459,0.24451,0.30543,0.422345,0.453675,0.459867,0.564562,0.510912,0.535119,0.486599,0.502653,0.530308,0.590698,0.52774,0.523087,0.518484,0.548725,0.401056
0.20478,0.245365,0.290291,0.384386,0.433028,0.467166,0.568115,0.529173,0.555396,0.50819,0.514358,0.546383,0.613638,0.548862,0.551783,0.549525,0.578901,0.413369
0.212555,0.235853,0.283969,0.391694,0.348798,0.360028,0.631831,0.541451,0.592859,0.565308,0.555968,0.589007,0.625936,0.580076,0.579392,0.559665,0.611365,0.423408
0.197527,0.234028,0.307661,0.406708,0.427328,0.418013,0.592252,0.530252,0.556706,0.504088,0.522288,0.566164,0.619573,0.558954,0.577793,0.553779,0.597638,0.408966
0.202936,0.236197,0.306679,0.451331,0.456197,0.452649,0.562112,0.512373,0.538679,0.493409,0.521279,0.539295,0.597541,0.546975,0.562583,0.543148,0.586526,0.386144
0.212257,0.238627,0.295606,0.462246,0.473906,0.453033,0.527046,0.503362,0.526923,0.515639,0.518532,0.539873,0.570669,0.530219,0.559234,0.539092,0.602469,0.471263
0.199743,0.23162,0.289256,0.436474,0.500026,0.473447,0.571229,0.49956,0.530454,0.494139,0.521039,0.54822,0.59449,0.543299,0.554001,0.524287,0.581831,0.398045
0.21275,0.241609,0.29248,0.481738,0.48021,0.45959,0.540706,0.496026,0.520912,0.469771,0.528958,0.53892,0.589243,0.534715,0.540363,0.517072,0.569844,0.38431
0.219232,0.22608,0.285584,0.391493,0.430792,0.45446,0.578576,0.506572,0.519026,0.47492,0.524754,0.531059,0.572229,0.520878,0.536892,0.51478,0.552132,0.379326
0.226381,0.236313,0.292895,0.424593,0.371383,0.373874,0.575205,0.519064,0.544871,0.504857,0.538714,0.574384,0.580677,0.529104,0.55633,0.540968,0.590655,0.416205
0.208548,0.240771,0.310945,0.410401,0.364298,0.367515,0.710203,0.574458,0.560108,0.55069,0.562455,0.582163,0.574601,0.551952,0.564541,0.556649,0.599814,0.430403
0.20852,0.239144,0.368132,0.475848,0.439696,0.439634,0.56672,0.501931,0.523402,0.475532,0.527872,0.550274,0.564224,0.515168,0.543969,0.546213,0.586517,0.409813
0.207852,0.240407,0.388557,0.446234,0.436303,0.451882,0.622683,0.533392,0.537827,0.511973,0.539321,0.561703,0.57754,0.546149,0.562804,0.548525,0.585173,0.431576
0.202985,0.253902,0.400213,0.476665,0.471349,0.490223,0.598439,0.533184,0.536427,0.497027,0.530904,0.545338,0.561604,0.510476,0.546529,0.535902,0.585576,0.436357
0.199857,0.265913,0.436145,0.501157,0.476528,0.494565,0.587355,0.499888,0.512116,0.477284,0.523812,0.578285,0.575663,0.539704,0.557554,0.537514,0.58439,0.398455
0.200543,0.24522,0.398849,0.481359,0.456476,0.501154,0.585362,0.502425,0.508835,0.475763,0.521437,0.55275,0.55623,0.510992,0.54146,0.539405,0.586874,0.409353
0.206369,0.256971,0.420038,0.483254,0.425526,0.452864,0.557903,0.477573,0.494092,0.451246,0.510705,0.523144,0.542851,0.509866,0.519165,0.521074,0.57219,0.394611
0.209485,0.22788,0.385466,0.414764,0.306999,0.403786,0.65814,0.550685,0.542176,0.522665,0.537758,0.551573,0.550232,0.510171,0.541261,0.535971,0.578376,0.399529
0.216191,0.26288,0.412728,0.528024,0.428772,0.462399,0.57023,0.529895,0.527561,0.480492,0.526796,0.57316,0.563784,0.537319,0.587144,0.576916,0.624396,0.391615
0.203308,0.253268,0.395615,0.505134,0.404425,0.46811,0.563211,0.492709,0.502309,0.457586,0.507875,0.516856,0.53299,0.497068,0.535688,0.530903,0.568497,0.363524
0.21085,0.266109,0.37526,0.520023,0.413352,0.473647,0.575197,0.541625,0.555383,0.520275,0.536781,0.556598,0.557209,0.52025,0.582744,0.571142,0.58934,0.432888
0.208226,0.250431,0.384321,0.51254,0.389234,0.465446,0.636481,0.516125,0.529416,0.51176,0.51987,0.580889,0.548857,0.537268,0.608904,0.574965,0.600845,0.451723
0.197652,0.249592,0.370278,0.509944,0.417315,0.455125,0.554977,0.489413,0.508543,0.473761,0.504877,0.536486,0.532242,0.506565,0.561046,0.533768,0.571182,0.40077
0.206435,0.253899,0.353498,0.4636,0.400971,0.461336,0.56207,0.479414,0.499951,0.450887,0.500691,0.527867,0.51779,0.50863,0.538259,0.506018,0.543233,0.375332
0.211238,0.26369,0.370186,0.455773,0.375617,0.433734,0.541915,0.482205,0.495274,0.447968,0.493457,0.507108,0.483994,0.468508,0.512847,0.480413,0.515913,0.354685
0.202793,0.253142,0.379565,0.383521,0.29825,0.377853,0.618278,0.518383,0.535707,0.47347,0.530368,0.513954,0.485366,0.491595,0.530771,0.482642,0.520464,0.374946
0.194826,0.269697,0.396228,0.428448,0.383885,0.411861,0.596774,0.521065,0.567429,0.499603,0.525391,0.611413,0.543485,0.524646,0.651425,0.591309,0.618881,0.448368
0.189499,0.226374,0.371417,0.397812,0.342993,0.388696,0.640698,0.525162,0.538075,0.511893,0.509856,0.545803,0.495017,0.516906,0.568552,0.541643,0.582879,0.460596
0.190796,0.243804,0.339309,0.377131,0.324362,0.368304,0.679131,0.549204,0.558941,0.513724,0.527426,0.576397,0.517174,0.527106,0.595179,0.560276,0.599425,0.456729
0.17987,0.229735,0.33911,0.46861,0.402293,0.427109,0.568468,0.502218,0.52147,0.479501,0.490272,0.541516,0.506034,0.522719,0.583902,0.555791,0.594852,0.438312
0.193385,0.2492,0.338083,0.443828,0.405024,0.426583,0.578989,0.47197,0.523307,0.495526,0.482617,0.551124,0.521103,0.520319,0.563916,0.539493,0.563568,0.435749
0.174508,0.216178,0.335701,0.435567,0.394337,0.424379,0.579228,0.534194,0.559274,0.519094,0.495852,0.520191,0.512025,0.529297,0.555454,0.540023,0.570482,0.456809
0.184465,0.232126,0.348032,0.45401,0.389215,0.4034,0.605579,0.511635,0.555196,0.497601,0.479063,0.514331,0.511653,0.514741,0.534943,0.500973,0.54006,0.391652
0.168022,0.232035,0.314878,0.441173,0.368628,0.378031,0.552283,0.490141,0.553702,0.472007,0.473222,0.48834,0.50956,0.505787,0.515742,0.483048,0.532039,0.366723
0.169787,0.24915,0.308215,0.377036,0.290477,0.334853,0.661125,0.471152,0.577357,0.499842,0.501958,0.526523,0.528128,0.522698,0.552561,0.522705,0.574127,0.364421
0.177673,0.238792,0.317255,0.333695,0.3275,0.358057,0.643379,0.501058,0.595088,0.501119,0.485655,0.541518,0.525817,0.515875,0.529455,0.512249,0.549685,0.351614
0.172278,0.239314,0.331633,0.393668,0.374563,0.421042,0.625884,0.534457,0.613648,0.531597,0.504728,0.661026,0.563838,0.517567,0.594355,0.576825,0.616027,0.393145
0.163576,0.267518,0.336855,0.418608,0.378647,0.426352,0.592994,0.51504,0.546557,0.49037,0.462374,0.526031,0.50858,0.490853,0.515941,0.484016,0.539183,0.37365
0.166515,0.238552,0.376886,0.42812,0.403429,0.438552,0.640748,0.542294,0.558811,0.501495,0.480478,0.531828,0.51246,0.496797,0.542687,0.512478,0.559958,0.405134
0.174583,0.251799,0.359199,0.422123,0.410304,0.425581,0.54888,0.51616,0.53295,0.468289,0.472834,0.529668,0.501898,0.498862,0.539488,0.50335,0.549722,0.413734
0.173717,0.256328,0.339444,0.403183,0.399641,0.412726,0.49488,0.466694,0.505815,0.436565,0.445055,0.470938,0.476207,0.462724,0.507752,0.484349,0.52091,0.397303
0.175267,0.259199,0.307786,0.347188,0.310028,0.329038,0.57309,0.442265,0.575023,0.520486,0.493608,0.589695,0.535875,0.531124,0.60392,0.534469,0.586599,0.462388
0.17772,0.255758,0.309901,0.348847,0.345828,0.37877,0.459826,0.416623,0.5042,0.433924,0.448031,0.503412,0.49607,0.478873,0.53685,0.478572,0.512535,0.396579
0.169821,0.262215,0.324791,0.347115,0.296814,0.399344,0.638682,0.470054,0.553719,0.564177,0.499669,0.606669,0.544402,0.51852,0.667244,0.547474,0.633542,0.433224
0.168537,0.281879,0.350925,0.437226,0.372129,0.438488,0.577586,0.489943,0.506161,0.481067,0.465393,0.51915,0.488936,0.482878,0.561021,0.496757,0.53838,0.402509
0.165713,0.274809,0.372694,0.434588,0.408225,0.439074,0.594858,0.474722,0.49572,0.468689,0.466388,0.528724,0.489476,0.489746,0.557852,0.507756,0.543558,0.382017
0.194083,0.251414,0.276325,0.352917,0.38275,0.352206,0.670794,0.491456,0.60183,0.529222,0.502929,0.520497,0.566471,0.507173,0.478282,0.510262,0.574192,0.431963
0.199722,0.242383,0.323004,0.408398,0.38366,0.378093,0.653936,0.487919,0.565697,0.48981,0.491997,0.51034,0.560961,0.510855,0.471587,0.510841,0.56425,0.415366
0.194291,0.252346,0.332666,0.423852,0.389384,0.405542,0.583629,0.467346,0.545569,0.461376,0.471961,0.472819,0.535159,0.470842,0.440166,0.498319,0.542856,0.400048
0.190978,0.239085,0.279018,0.384505,0.363246,0.383181,0.610793,0.477444,0.551059,0.468028,0.480452,0.472454,0.541675,0.477717,0.447319,0.499573,0.543714,0.41271
0.191361,0.239416,0.274827,0.375942,0.390246,0.399736,0.606927,0.480534,0.546253,0.458639,0.475007,0.467794,0.525563,0.469774,0.43187,0.486103,0.537098,0.439397
0.193433,0.268805,0.276316,0.406217,0.40158,0.422809,0.572454,0.479319,0.554386,0.452825,0.475232,0.463502,0.53683,0.469931,0.433938,0.467444,0.519112,0.390713
0.202457,0.267802,0.263786,0.373261,0.345902,0.366502,0.701771,0.556433,0.620391,0.545425,0.524402,0.527943,0.558093,0.502512,0.483813,0.504524,0.569372,0.437097
0.199601,0.250588,0.293474,0.430693,0.465752,0.427868,0.59764,0.483706,0.552025,0.456289,0.473658,0.495034,0.534173,0.468312,0.44138,0.468758,0.517279,0.396535
0.209383,0.26069,0.276421,0.468612,0.47893,0.447043,0.579832,0.477619,0.553706,0.452906,0.478465,0.486313,0.531037,0.449401,0.431623,0.461456,0.498767,0.395485
0.211522,0.221204,0.269262,0.37572,0.45005,0.471736,0.616265,0.502166,0.562009,0.483475,0.49004,0.527679,0.552832,0.476731,0.470546,0.472232,0.49871,0.392194
0.224865,0.214419,0.271384,0.334764,0.38323,0.456323,0.584282,0.497197,0.559132,0.487299,0.499821,0.518765,0.552751,0.485386,0.45554,0.476207,0.494246,0.356766
0.215666,0.215198,0.275182,0.369567,0.37773,0.480177,0.659616,0.538001,0.598731,0.509928,0.537901,0.560257,0.574782,0.512888,0.508176,0.514687,0.538137,0.378215
0.20736,0.219669,0.325208,0.427615,0.423175,0.497608,0.617221,0.50832,0.558217,0.470831,0.51417,0.521566,0.549565,0.470424,0.474099,0.48136,0.519543,0.375234
0.21689,0.230588,0.317997,0.430855,0.411258,0.430773,0.595738,0.49256,0.549947,0.445124,0.51609,0.526064,0.542274,0.471058,0.480908,0.484332,0.505449,0.364973
0.217726,0.22498,0.296402,0.393032,0.393695,0.412786,0.627234,0.499466,0.547574,0.463727,0.514886,0.522939,0.521546,0.440039,0.478043,0.484534,0.498449,0.362938
0.218271,0.240911,0.300522,0.509506,0.465931,0.424802,0.558463,0.536446,0.573489,0.496152,0.543247,0.571439,0.576872,0.523284,0.546181,0.530503,0.576046,0.3668
