ExG0407,ExG0412,ExG0415,ExG0427,ExG0506,ExG0516,ExG0520,ExG0523,ExG0527,ExG0531,ExG0602,ExG0614,ExG0617,ExG0620,ExG0623,ExG0627,ExG0630,ExG0713,ExG0716,ExG0719,ExG0721,ExG0725,ExG0728,ExG0802,ExG0808,ExG0812,ExG0818
0.020308,0.011441,0.000108,0.00309,0.058827,0.124399,0.176571,0.224975,0.153062,0.221942,0.497415,0.537175,0.574658,0.482942,0.540414,0.515308,0.494266,0.371538,0.324815,0.289482,0.351684,0.3204,0.244371,0.195986,0.123453,0.117524,-0.022586
0.019957,0.009118,-0.003204,-0.007005,0.007444,0.021415,0.06503,0.091797,0.025689,0.109957,0.313539,0.394153,0.484343,0.455637,0.518045,0.481412,0.514646,0.389228,0.363145,0.342777,0.402902,0.401248,0.314523,0.284893,0.198343,0.183884,-0.022964
0.02109,0.00895,0.000846,0.000429,0.039552,0.091537,0.167639,0.201047,0.131375,0.225114,0.531993,0.478824,0.553733,0.482151,0.518504,0.501768,0.517226,0.394619,0.346614,0.320039,0.40619,0.379369,0.300624,0.266809,0.204221,0.177333,0.008008
0.024191,0.013041,0.003461,0.010627,0.071019,0.134888,0.212802,0.262502,0.175093,0.233851,0.517412,0.510889,0.574837,0.475319,0.536069,0.508121,0.519252,0.427953,0.384271,0.355194,0.42748,0.394271,0.345063,0.300561,0.267991,0.225755,0.044513
0.025808,0.001729,-0.001995,-0.007038,0.018388,0.041709,0.073796,0.123172,0.050883,0.129798,0.369327,0.450955,0.518426,0.440259,0.486877,0.46395,0.490358,0.383278,0.32414,0.319246,0.363184,0.35332,0.292846,0.233393,0.196649,0.162818,-0.027667
0.027346,0.011476,0.008295,0.011719,0.057068,0.131756,0.186026,0.249174,0.152785,0.238187,0.521523,0.497886,0.550745,0.471466,0.501691,0.505687,0.505444,0.431094,0.36581,0.35414,0.39678,0.392109,0.338705,0.284759,0.241217,0.208845,0.016305
0.024622,0.00673,0.003812,0.008673,0.054739,0.137509,0.199868,0.261488,0.16166,0.243791,0.497689,0.546296,0.562257,0.460414,0.511202,0.492924,0.521437,0.389573,0.316332,0.301351,0.34494,0.317877,0.25286,0.216199,0.165066,0.151906,-0.02053
0.024211,0.00674,0.004593,-5.7e-05,0.038387,0.111613,0.170708,0.240454,0.144792,0.231552,0.503239,0.534309,0.558704,0.456099,0.502079,0.509205,0.519982,0.39567,0.300265,0.299167,0.344682,0.320245,0.261341,0.212641,0.148853,0.126935,-0.039163
0.022124,0.004238,0.003275,-0.000197,0.034349,0.083086,0.134236,0.194098,0.109342,0.196578,0.458464,0.47801,0.547633,0.464871,0.516692,0.51655,0.509223,0.404222,0.304827,0.303259,0.345838,0.314066,0.270052,0.210921,0.149024,0.132949,-0.062491
0.020677,0.003356,0.002528,0.002562,0.049486,0.115371,0.176256,0.232271,0.132955,0.210369,0.459636,0.464281,0.546041,0.462073,0.518575,0.511342,0.512406,0.403225,0.317421,0.303076,0.342854,0.298725,0.25759,0.214325,0.152409,0.142888,-0.028797
0.024743,0.00074,-0.002153,-0.001356,0.0161,0.05444,0.098587,0.141059,0.063372,0.147507,0.36246,0.387878,0.48762,0.427287,0.489599,0.459512,0.501289,0.353956,0.288703,0.283515,0.333179,0.299621,0.240979,0.235683,0.16783,0.158916,-0.006323
0.024744,0.005111,0.000914,0.006555,0.025052,0.061927,0.102605,0.145566,0.068069,0.136739,0.386199,0.353037,0.470438,0.416901,0.433556,0.463694,0.484753,0.370171,0.289062,0.280488,0.338462,0.290582,0.241422,0.219195,0.140065,0.14212,-0.018545
0.026163,0.002695,0.002044,-0.000891,0.025337,0.065095,0.10803,0.14578,0.062114,0.133315,0.349963,0.407339,0.50464,0.435613,0.460926,0.469347,0.486183,0.408872,0.313877,0.298455,0.350546,0.3063,0.262684,0.222405,0.163619,0.169921,0.018219
0.022016,0.004535,0.000728,-0.002492,0.012141,0.021084,0.052835,0.075136,0.00794,0.080251,0.230042,0.351074,0.436707,0.409324,0.459905,0.46199,0.507697,0.435541,0.349078,0.330131,0.385306,0.36535,0.323242,0.292469,0.229624,0.222539,0.034357
0.022502,0.003235,-0.000473,-0.001273,0.031205,0.049564,0.08809,0.118936,0.047689,0.127885,0.337225,0.340323,0.418936,0.425146,0.428831,0.461989,0.462352,0.369174,0.286382,0.290135,0.331945,0.320392,0.245627,0.23858,0.165607,0.164416,0.050721
0.022139,0.004105,0.002275,0.002265,0.025787,0.082822,0.144479,0.204431,0.098714,0.169267,0.388798,0.485096,0.534539,0.507383,0.51226,0.510538,0.51523,0.386232,0.299748,0.262705,0.33586,0.291024,0.256624,0.240932,0.175411,0.177965,0.037849
0.021338,0.004609,0.002944,-0.001056,0.03882,0.094546,0.153677,0.191103,0.126952,0.190602,0.424072,0.475871,0.52951,0.495941,0.526799,0.507734,0.512374,0.389775,0.293586,0.263336,0.344607,0.276981,0.253722,0.226955,0.168834,0.183188,0.034598
0.01915,0.002639,0.00261,-0.00164,0.038741,0.096159,0.154163,0.196669,0.120108,0.185859,0.442595,0.434947,0.480188,0.473101,0.510452,0.501988,0.502205,0.401967,0.322575,0.288358,0.377814,0.309997,0.301847,0.290926,0.214549,0.233578,0.072237
0.015613,0.000873,-0.001607,-0.004967,0.026834,0.065959,0.103888,0.13221,0.074149,0.143436,0.394722,0.378095,0.419842,0.4301,0.471422,0.450635,0.495948,0.392116,0.33312,0.31297,0.356128,0.334732,0.306773,0.302149,0.238988,0.239133,0.069991
0.015605,0.005744,-0.000758,0.001193,0.030326,0.095731,0.15567,0.185077,0.10681,0.171965,0.480721,0.365397,0.436446,0.453132,0.424057,0.4763,0.485556,0.315496,0.247601,0.23981,0.281611,0.245635,0.203807,0.217878,0.161821,0.16508,0.002679
0.018187,0.003206,-0.00089,0.002369,0.045081,0.128822,0.186916,0.235022,0.151326,0.200758,0.47344,0.434337,0.520266,0.513867,0.492546,0.527315,0.532787,0.408439,0.321947,0.286007,0.338999,0.276957,0.259656,0.271971,0.235783,0.208272,-0.000227
0.018473,0.000362,-0.001954,0.004137,0.048198,0.129461,0.171633,0.215901,0.1474,0.190437,0.472755,0.464629,0.541181,0.512911,0.486707,0.497296,0.521385,0.393671,0.294634,0.265922,0.336696,0.257385,0.231874,0.227006,0.169556,0.170546,-0.002281
0.019504,0.000702,0.000723,-0.000237,0.025578,0.094678,0.134033,0.182515,0.114321,0.166003,0.424694,0.431747,0.495453,0.491414,0.47943,0.465124,0.490499,0.389127,0.301334,0.278213,0.352119,0.275612,0.257456,0.246523,0.181533,0.168385,-0.020955
0.018459,-7.8e-05,-0.000517,-0.002178,0.02477,0.081289,0.125598,0.172557,0.098301,0.148609,0.382478,0.435188,0.486675,0.462343,0.503019,0.47114,0.482605,0.403168,0.306597,0.284116,0.369199,0.298317,0.283221,0.258317,0.196413,0.188652,0.004391
0.013321,-0.003266,-0.003742,-0.004168,0.009089,0.062215,0.088824,0.138242,0.057576,0.102719,0.262715,0.347181,0.410231,0.428237,0.492441,0.461517,0.486746,0.393493,0.335133,0.313732,0.380989,0.337923,0.324392,0.317657,0.266031,0.27008,0.06928
0.013738,-0.000648,0.000591,-0.000996,0.033807,0.11355,0.158696,0.194208,0.107523,0.154255,0.404763,0.368096,0.45321,0.468529,0.471223,0.486088,0.460928,0.382534,0.345098,0.289179,0.366407,0.318395,0.306856,0.250938,0.221004,0.20881,0.048458
0.01397,0.000112,-0.000667,0.000711,0.039841,0.11742,0.165463,0.207429,0.114014,0.154943,0.440602,0.432306,0.534201,0.494319,0.499343,0.507903,0.508218,0.425572,0.382007,0.320172,0.397664,0.319086,0.329949,0.285878,0.275084,0.256489,0.106848
0.013845,0.0026,-0.003051,-0.007026,0.025579,0.105736,0.149945,0.208216,0.133883,0.125199,0.355046,0.434678,0.456447,0.487537,0.449553,0.481227,0.496026,0.416907,0.392779,0.328714,0.392154,0.317564,0.339847,0.308849,0.220698,0.231981,0.092442
0.017107,0.003773,-0.002239,-0.009292,0.02346,0.106651,0.145256,0.22431,0.14292,0.144679,0.355704,0.497709,0.507226,0.522111,0.499199,0.472343,0.511858,0.373483,0.367003,0.303468,0.347545,0.278576,0.282162,0.271001,0.217894,0.221265,0.064224
0.017736,0.00251,-0.004305,-0.014449,0.005946,0.06675,0.099437,0.171726,0.067392,0.065819,0.219406,0.299266,0.354582,0.426062,0.438652,0.437283,0.460145,0.32111,0.298266,0.255988,0.328546,0.244002,0.258251,0.25079,0.207917,0.207502,0.028244
0.009162,-0.001212,-0.007649,0.001373,0.084314,0.165632,0.196327,0.274111,0.209129,0.222067,0.430282,0.530444,0.542486,0.536211,0.550474,0.540686,0.486421,0.476748,0.424084,0.380736,0.386478,0.378783,0.35931,0.205087,0.296884,0.185928,-0.001482
0.009029,0.000759,-0.000652,0.004668,0.086555,0.159878,0.197355,0.284112,0.214738,0.225109,0.439862,0.531663,0.557227,0.536391,0.528244,0.518956,0.480137,0.47115,0.405821,0.386438,0.394883,0.377308,0.372295,0.203134,0.30106,0.190907,-0.015658
0.006386,-0.002455,-0.007674,0.000112,0.078246,0.152229,0.191096,0.272685,0.210386,0.218035,0.434887,0.494902,0.517963,0.519308,0.530161,0.520258,0.477483,0.502152,0.432991,0.428319,0.421934,0.406475,0.38824,0.292736,0.375786,0.262624,0.01042
0.010716,-0.001278,-0.002772,0.006472,0.087569,0.166367,0.207254,0.289865,0.228483,0.233379,0.435668,0.505285,0.503036,0.522876,0.546936,0.508125,0.49894,0.49257,0.420876,0.414495,0.415156,0.394636,0.373372,0.287765,0.369978,0.255104,0.010553
0.013163,-0.001497,-0.002082,0.000712,0.065763,0.141142,0.187594,0.25891,0.188472,0.209719,0.420514,0.482959,0.501179,0.530609,0.547029,0.495808,0.491607,0.492978,0.40557,0.392468,0.392184,0.37219,0.346172,0.249456,0.342582,0.234246,0.012139
0.01582,-0.003387,-0.00093,0.003255,0.077515,0.158417,0.19843,0.269852,0.201902,0.211392,0.471692,0.475927,0.496548,0.550802,0.533363,0.519378,0.470821,0.476395,0.394949,0.37725,0.393002,0.372012,0.346751,0.224467,0.336305,0.214492,0.009319
0.014847,-0.003645,-0.001674,0.000852,0.07113,0.147102,0.181798,0.23412,0.177592,0.191648,0.459799,0.47914,0.495425,0.539155,0.458883,0.483948,0.475382,0.424859,0.364203,0.36895,0.387508,0.359901,0.330371,0.200281,0.320787,0.191868,-0.008861
0.015927,-0.004791,-0.004872,-0.003141,0.055364,0.12449,0.153533,0.2147,0.153374,0.181352,0.467245,0.48466,0.491068,0.529958,0.4764,0.477208,0.476401,0.419566,0.35609,0.387659,0.363767,0.351066,0.32192,0.179595,0.256456,0.158451,-0.02986
0.018475,0.00085,-0.002845,0.000143,0.069651,0.133741,0.17383,0.229127,0.149677,0.180466,0.470995,0.467146,0.478267,0.507348,0.477398,0.457683,0.449781,0.411131,0.359453,0.338593,0.354665,0.336712,0.345112,0.201914,0.283411,0.19779,-0.025356
0.016848,0.001539,-0.006035,0.002111,0.085202,0.15116,0.193864,0.247025,0.166669,0.206318,0.520575,0.503197,0.516066,0.532464,0.511971,0.499537,0.462727,0.448269,0.384941,0.334093,0.364302,0.356444,0.357694,0.207916,0.294222,0.190067,-0.026065
0.016693,0.003661,-0.001819,0.004655,0.071205,0.165439,0.200836,0.258015,0.179023,0.199492,0.517926,0.535534,0.52739,0.568732,0.540575,0.512449,0.469617,0.436331,0.385599,0.372084,0.369319,0.363149,0.345776,0.199932,0.284081,0.179216,-0.022503
0.01584,-8.4e-05,-0.00494,-0.004019,0.056432,0.121887,0.163644,0.203868,0.149216,0.173725,0.470438,0.52741,0.545876,0.579726,0.541229,0.488123,0.446805,0.441504,0.373547,0.382403,0.361906,0.357385,0.330232,0.20287,0.267105,0.165347,-0.010615
0.015284,0.004687,-0.00496,-0.000863,0.061508,0.123094,0.170588,0.207476,0.155795,0.184564,0.48667,0.498898,0.490341,0.561789,0.518853,0.495983,0.457242,0.461512,0.388628,0.385836,0.382849,0.390644,0.357121,0.227001,0.31763,0.192096,0.00643
0.013925,0.004715,-0.005846,0.000616,0.072201,0.143143,0.19022,0.227007,0.171747,0.197685,0.454824,0.514423,0.503803,0.550863,0.520387,0.495501,0.449909,0.451963,0.376647,0.339824,0.386893,0.389218,0.362619,0.209619,0.294887,0.187359,-0.02615
0.014329,0.006487,-0.000904,0.001875,0.079527,0.16074,0.204683,0.242937,0.18063,0.194715,0.476498,0.507206,0.505162,0.559872,0.52391,0.48465,0.458709,0.459175,0.387287,0.347951,0.385828,0.380277,0.366266,0.215847,0.296241,0.224407,-0.014622
0.016071,0.003293,-0.005531,-0.006356,0.037046,0.076878,0.112319,0.133931,0.106408,0.128391,0.414766,0.442385,0.444376,0.515222,0.478414,0.430134,0.437206,0.436785,0.382702,0.346684,0.382387,0.393451,0.365392,0.236789,0.299003,0.230581,0.006634
0.020267,0.002712,0.000439,-0.004053,0.053418,0.109461,0.161147,0.203199,0.127006,0.157315,0.46965,0.474464,0.467879,0.550819,0.517738,0.484407,0.47514,0.445779,0.389008,0.357982,0.369752,0.372552,0.350255,0.20739,0.261583,0.171076,-0.031324
0.020231,0.005124,0.003019,0.009876,0.083947,0.173128,0.236129,0.283765,0.213907,0.227111,0.563153,0.550131,0.522423,0.595384,0.561454,0.531759,0.511894,0.474398,0.403683,0.372807,0.383676,0.365904,0.377441,0.199349,0.257835,0.162922,-0.040144
0.020573,0.004048,0.002123,0.004112,0.082085,0.15949,0.21908,0.262584,0.206953,0.232209,0.560549,0.572846,0.538929,0.611878,0.551516,0.539586,0.512563,0.510933,0.427959,0.40533,0.425032,0.440583,0.432426,0.268925,0.341359,0.240226,-0.021477
0.019354,0.002983,0.000415,0.004978,0.082899,0.133824,0.194134,0.221551,0.190258,0.237469,0.585282,0.5503,0.510031,0.599582,0.502445,0.493575,0.498788,0.478866,0.399304,0.385487,0.40786,0.424974,0.407774,0.250616,0.297612,0.228209,-0.019678
0.021428,0.008456,0.000315,0.01261,0.101588,0.182149,0.251534,0.274106,0.241681,0.264728,0.599775,0.584623,0.549372,0.615127,0.54369,0.521684,0.508334,0.481752,0.40516,0.383855,0.415889,0.403016,0.412259,0.278802,0.323042,0.252536,-0.006702
0.020569,0.009835,0.00056,0.012598,0.103735,0.178739,0.247298,0.266767,0.236116,0.252306,0.566741,0.574454,0.542587,0.600975,0.556333,0.527499,0.511785,0.476491,0.405094,0.386128,0.401216,0.394083,0.401314,0.272215,0.301129,0.233961,0.006978
0.021786,0.009662,0.003779,0.012999,0.095331,0.177951,0.247472,0.273084,0.230229,0.240707,0.525064,0.575535,0.549497,0.588594,0.520024,0.496638,0.477613,0.452975,0.385625,0.380624,0.374789,0.370354,0.384245,0.253222,0.29647,0.209035,-0.006757
0.020174,0.005433,0.004944,0.010305,0.076015,0.150673,0.21628,0.242088,0.20168,0.224365,0.527962,0.550325,0.529968,0.566324,0.509769,0.474922,0.474821,0.429652,0.358482,0.359271,0.347682,0.337398,0.346324,0.220998,0.247093,0.158565,-0.017311
0.020165,0.005483,-0.000965,0.000813,0.058357,0.11608,0.183524,0.197686,0.162652,0.194341,0.513908,0.489871,0.478834,0.508235,0.49978,0.459391,0.444785,0.471639,0.402714,0.378245,0.403311,0.402871,0.42001,0.323824,0.33145,0.262731,0.009148
0.020537,0.009064,0.000475,0.006882,0.07538,0.147726,0.218664,0.250925,0.22002,0.241834,0.576844,0.553804,0.535015,0.538119,0.550794,0.474943,0.474909,0.490737,0.413289,0.388163,0.409433,0.421819,0.42982,0.326012,0.325454,0.260478,-0.017911
0.019577,0.002967,-0.003846,-0.010892,0.016576,0.02966,0.089618,0.109699,0.094311,0.139636,0.465959,0.499162,0.503804,0.558909,0.494511,0.500672,0.478475,0.494728,0.413517,0.392121,0.435181,0.443867,0.4518,0.364984,0.369957,0.308485,0.008431
0.019505,0.004883,0.00215,0.011905,0.096696,0.195196,0.274491,0.287364,0.254821,0.27882,0.644409,0.527355,0.524919,0.591711,0.526586,0.501362,0.501242,0.454422,0.366706,0.359955,0.381914,0.360974,0.391961,0.273995,0.285757,0.21204,-0.011407
0.018007,0.006779,0.003186,0.008595,0.080107,0.158062,0.242983,0.25282,0.219452,0.234717,0.573691,0.535983,0.525256,0.563628,0.566109,0.514451,0.520845,0.497409,0.418965,0.388872,0.426202,0.401243,0.448858,0.325368,0.345232,0.263924,-0.033229
0.020013,0.009776,-0.000849,0.010277,0.08226,0.170845,0.239356,0.248077,0.214863,0.23322,0.558678,0.552008,0.540089,0.567871,0.566812,0.527174,0.524195,0.507544,0.421306,0.405495,0.427405,0.419826,0.459633,0.346633,0.364297,0.282247,-0.001862
0.02201,0.007513,0.000301,0.013842,0.090481,0.177532,0.240941,0.262475,0.223808,0.238924,0.569619,0.518356,0.505264,0.545571,0.524722,0.519034,0.513479,0.487302,0.3901,0.405667,0.411351,0.413774,0.429857,0.345519,0.334735,0.259463,0.012294
0.020894,0.002449,-0.003954,-0.002151,0.052115,0.103053,0.161093,0.182798,0.156221,0.192214,0.493438,0.524548,0.502431,0.54566,0.51087,0.495241,0.513753,0.482866,0.394232,0.393535,0.417798,0.407069,0.424923,0.344969,0.320306,0.274944,0.020158
0.021105,0.008485,-0.000977,0.009073,0.090941,0.174033,0.239334,0.268293,0.214453,0.243737,0.563084,0.550402,0.528326,0.559481,0.531056,0.497473,0.49699,0.456349,0.368222,0.357315,0.384418,0.348798,0.382356,0.284097,0.276989,0.219037,-0.013167
0.022072,0.009522,-0.001607,0.011671,0.079752,0.151732,0.220715,0.264454,0.199173,0.227221,0.551821,0.555892,0.553208,0.559125,0.538045,0.499362,0.50026,0.438904,0.3415,0.340985,0.353771,0.328644,0.344255,0.23925,0.225636,0.173389,-0.034045
0.018935,0.011308,0.003609,0.011309,0.088722,0.172079,0.228947,0.272184,0.205255,0.243752,0.550273,0.489812,0.522876,0.564341,0.530432,0.530602,0.52432,0.486402,0.396843,0.417705,0.412741,0.41875,0.410699,0.299975,0.285908,0.251242,0.001124
0.018583,0.009291,0.00315,0.013695,0.086685,0.175738,0.230285,0.264285,0.198461,0.234902,0.531659,0.543704,0.543243,0.57769,0.534846,0.502395,0.52571,0.452508,0.377149,0.376712,0.392848,0.380969,0.396169,0.296383,0.28252,0.248207,0.013572
0.01763,0.005403,0.003906,0.001615,0.051659,0.131345,0.195238,0.228459,0.154327,0.191396,0.492556,0.500317,0.49245,0.530935,0.501242,0.454547,0.510015,0.410362,0.335271,0.348997,0.372112,0.341344,0.360959,0.290005,0.284775,0.229374,-0.010199
0.017085,0.007237,0.000881,0.005777,0.060388,0.139431,0.193496,0.218102,0.147544,0.185009,0.465424,0.501902,0.50677,0.541716,0.505724,0.476958,0.511943,0.41477,0.337588,0.336411,0.368227,0.35014,0.349134,0.298454,0.290574,0.229929,-0.05104
0.017342,0.008253,0.001809,0.008469,0.066568,0.144439,0.197201,0.2406,0.165912,0.195442,0.484203,0.516687,0.523367,0.545311,0.521415,0.478226,0.494975,0.408645,0.32909,0.326504,0.360241,0.323047,0.333359,0.266931,0.269059,0.213427,-0.008698
0.017478,0.00486,-0.001472,0.016574,0.025468,0.076518,0.126011,0.151229,0.103329,0.132587,0.376043,0.483098,0.514019,0.534283,0.489535,0.454828,0.485909,0.407793,0.30326,0.330513,0.34732,0.322853,0.332911,0.257487,0.24356,0.188972,-0.020375
0.016364,0.000113,-0.002577,-0.007049,0.022191,0.069308,0.116583,0.160372,0.087177,0.128348,0.376424,0.40743,0.462076,0.510937,0.467769,0.471333,0.476584,0.409834,0.280714,0.318648,0.356671,0.322088,0.325669,0.278321,0.239694,0.190127,-0.019516
0.01767,-0.000638,0.001939,-0.005085,0.037142,0.087803,0.144225,0.179891,0.102822,0.144346,0.396248,0.481783,0.526044,0.542842,0.523243,0.493645,0.518975,0.428999,0.307874,0.321653,0.351143,0.335739,0.355553,0.271626,0.242713,0.188525,-0.033117
0.017022,0.000247,-0.000719,0.000844,0.015842,0.037053,0.084637,0.101967,0.049339,0.087538,0.28424,0.368265,0.433593,0.484469,0.473989,0.445886,0.488443,0.441148,0.340612,0.359812,0.386509,0.398311,0.409217,0.338541,0.31864,0.254879,-0.01546
0.017426,0.001762,0.000634,-4.3e-05,0.04933,0.077435,0.126643,0.14663,0.072559,0.101873,0.347851,0.378593,0.433275,0.493403,0.443666,0.429433,0.451612,0.409629,0.305624,0.321457,0.352406,0.358139,0.344776,0.313804,0.296882,0.256187,0.013477
0.018294,0.005239,0.003282,0.01217,0.044628,0.124158,0.191189,0.223582,0.140128,0.164944,0.442582,0.444573,0.473221,0.51817,0.483319,0.452842,0.483414,0.408174,0.287452,0.285571,0.334869,0.308582,0.312533,0.271461,0.267326,0.217273,-0.012865
0.015444,0.001237,0.001935,0.001512,0.054443,0.115858,0.170758,0.194759,0.123641,0.146557,0.442471,0.448425,0.481063,0.493633,0.505568,0.443767,0.485561,0.398815,0.275516,0.273541,0.317936,0.29163,0.291942,0.251363,0.230731,0.187791,-0.008849
0.016385,0.00169,0.002367,0.00036,0.045589,0.088322,0.143117,0.168652,0.092088,0.122631,0.413009,0.384537,0.441032,0.455257,0.483849,0.423557,0.464421,0.423136,0.293315,0.309012,0.350756,0.323647,0.339151,0.28858,0.258587,0.227812,0.00442
0.014613,0.000169,0.002199,0.00123,0.049286,0.084471,0.121331,0.13683,0.076684,0.106219,0.396604,0.342938,0.403414,0.438342,0.432154,0.418968,0.46882,0.407657,0.303028,0.333909,0.357919,0.346335,0.345637,0.311863,0.29754,0.248972,0.009303
0.013222,-0.001497,0.005607,0.001029,0.046045,0.096586,0.146333,0.174237,0.107952,0.141426,0.508834,0.373111,0.423976,0.452242,0.42751,0.435937,0.422688,0.371452,0.293801,0.328983,0.344259,0.334783,0.342495,0.315964,0.291371,0.25185,0.024243
0.010638,-0.000555,0.004174,0.007529,0.055766,0.119352,0.169397,0.20382,0.13225,0.153231,0.476697,0.416884,0.461881,0.469112,0.476488,0.462819,0.481353,0.392861,0.318851,0.350056,0.364596,0.360602,0.354285,0.345689,0.320799,0.284051,-0.001221
0.009927,-0.002243,0.002754,0.001507,0.038434,0.082853,0.131597,0.176522,0.098381,0.110855,0.351682,0.365748,0.432064,0.448098,0.463331,0.412177,0.469845,0.376177,0.289606,0.330136,0.34579,0.350155,0.348793,0.334776,0.298254,0.246345,-0.019239
0.010774,-0.000534,0.002698,0.004279,0.053188,0.10945,0.161458,0.210841,0.132596,0.140078,0.413485,0.379493,0.450594,0.455028,0.449222,0.426608,0.444092,0.343316,0.241359,0.299551,0.302918,0.284321,0.276212,0.274234,0.254752,0.201012,-0.030635
0.015425,0.000522,0.00318,0.00138,0.048193,0.119405,0.163675,0.210798,0.138828,0.145807,0.423748,0.356229,0.429528,0.448964,0.447669,0.414522,0.450941,0.34779,0.275535,0.294112,0.318413,0.291023,0.301786,0.302317,0.304093,0.243611,-0.018923
0.012871,-0.001293,0.002464,0.000873,0.041752,0.113169,0.160294,0.201006,0.110344,0.118689,0.362037,0.366289,0.441452,0.476169,0.475873,0.440184,0.481384,0.391341,0.345139,0.312873,0.347947,0.333692,0.349951,0.366634,0.371879,0.288934,-0.000325
0.012609,0.002467,-0.000993,0.010292,0.053514,0.144723,0.171465,0.213478,0.136309,0.151087,0.354575,0.386999,0.43591,0.483615,0.49765,0.479481,0.502014,0.415916,0.335652,0.345847,0.375922,0.363421,0.355965,0.340784,0.33309,0.283565,0.051812
0.012786,0.000383,-0.001264,-0.005045,0.003393,0.024739,0.043403,0.075625,0.000972,0.012043,0.158454,0.183995,0.269649,0.32605,0.352451,0.344134,0.365446,0.296903,0.236718,0.265502,0.30002,0.284899,0.296308,0.295085,0.280045,0.224969,0.010136
0.010068,0.002957,0.000564,-0.004866,0.022738,0.070396,0.09915,0.126318,0.063626,0.070094,0.291595,0.274487,0.366998,0.408325,0.409492,0.390474,0.402187,0.293072,0.241496,0.251135,0.266139,0.24144,0.256315,0.258119,0.274639,0.227036,0.046891
0.011966,0.000163,0.000619,-0.00995,0.019262,0.068155,0.105309,0.168302,0.106943,0.092679,0.405692,0.28889,0.390097,0.448883,0.392115,0.427934,0.369616,0.320216,0.280771,0.271799,0.305812,0.318602,0.290856,0.254865,0.202139,0.159057,0.007522
0.012078,0.001267,0.002943,-0.004286,0.043916,0.13474,0.175919,0.230813,0.160166,0.154363,0.456272,0.473801,0.525875,0.519737,0.528523,0.4965,0.494419,0.399672,0.357206,0.307453,0.367137,0.327784,0.339266,0.301976,0.279486,0.245785,0.04721
0.013495,-7e-06,0.003605,-0.000234,0.043133,0.136965,0.171791,0.223464,0.149062,0.151443,0.435288,0.4624,0.516434,0.510453,0.522105,0.481094,0.484233,0.426589,0.329069,0.318319,0.3592,0.327537,0.328095,0.305642,0.293072,0.261241,0.033264
0.015057,-0.006313,-0.007784,-0.013053,0.034382,0.070194,0.102342,0.186612,0.074793,0.100735,0.222595,0.403728,0.426335,0.484838,0.471689,0.498758,0.426316,0.456668,0.437266,0.423563,0.42264,0.387325,0.369175,0.249887,0.280452,0.214018,-0.009302
0.016669,-0.000241,-0.002385,0.001004,0.061722,0.124703,0.160251,0.241616,0.160663,0.16262,0.354501,0.509176,0.511233,0.528773,0.532134,0.52875,0.457388,0.455142,0.371794,0.389362,0.400211,0.360136,0.328553,0.203998,0.257431,0.183527,-0.021218
0.015026,-0.001159,-0.004379,-0.001842,0.055133,0.114782,0.145767,0.218759,0.155624,0.170921,0.356499,0.479463,0.51671,0.511216,0.538251,0.524342,0.435221,0.49647,0.383356,0.399942,0.37974,0.366706,0.345959,0.244073,0.31056,0.225264,-0.016065
0.014421,0.00037,-0.004117,-0.001576,0.045867,0.111636,0.143566,0.219271,0.144265,0.155947,0.333454,0.5208,0.587597,0.559139,0.588283,0.544608,0.48217,0.488281,0.376171,0.401833,0.378514,0.354675,0.330368,0.219061,0.300654,0.201028,-0.026695
0.01401,-0.001903,-0.001928,-0.001972,0.042949,0.098599,0.139823,0.200493,0.148001,0.154641,0.333933,0.469022,0.529946,0.532258,0.552745,0.523813,0.482912,0.464798,0.380331,0.419816,0.386162,0.376061,0.359999,0.237139,0.306305,0.22746,-0.020435
0.014666,-0.001947,-0.001883,0.00089,0.064048,0.144049,0.182619,0.246155,0.189962,0.184818,0.416624,0.507654,0.513126,0.549347,0.499013,0.557429,0.471158,0.453378,0.382148,0.399228,0.374463,0.343756,0.330385,0.202548,0.257405,0.20302,-0.028145
0.014759,-0.00113,-0.001618,-0.005588,0.050678,0.094977,0.127095,0.1764,0.110525,0.115445,0.322313,0.400554,0.444134,0.476393,0.397715,0.434092,0.414499,0.396245,0.346809,0.351815,0.333924,0.328076,0.315292,0.19604,0.278479,0.209948,-0.029537
0.012301,-0.006024,-0.009622,-0.012668,0.01612,0.013239,0.033582,0.054149,0.020921,0.035695,0.181118,0.278878,0.342415,0.414278,0.32922,0.384271,0.366013,0.411923,0.382169,0.383603,0.374274,0.37363,0.369737,0.217652,0.301962,0.240237,0.000792
0.013108,-0.004763,-0.000492,0.001807,0.066846,0.159179,0.204554,0.259226,0.222303,0.235099,0.468,0.531008,0.551529,0.58685,0.515438,0.542173,0.457971,0.447596,0.407904,0.410886,0.397056,0.366142,0.34206,0.193017,0.257156,0.220477,-0.009154
0.014263,-0.002159,-0.002326,0.009199,0.088176,0.184986,0.237809,0.302181,0.253914,0.247482,0.417073,0.542596,0.586937,0.590694,0.5389,0.566186,0.465034,0.460062,0.405044,0.423905,0.412233,0.371835,0.35221,0.196769,0.267697,0.222487,0.006073
0.014926,-0.002368,-0.004892,-0.007603,0.02301,0.050915,0.085434,0.137959,0.090036,0.123025,0.290527,0.465307,0.509188,0.515462,0.4777,0.499091,0.438593,0.465684,0.401915,0.42423,0.383717,0.371666,0.393535,0.238241,0.318735,0.277434,0.023938
