max_value,max_growth_rate,half_max_growth_rate,first_day_half_max,second_day_half_max,duration_half_max
0.5478017837428096,0.0,0.0,1.0,2.0,2.0
0.4992755110243393,0.0,0.0,1.0,2.0,2.0
0.424360739849602,0.0,0.0,1.0,2.0,2.0
0.18073259484787696,-1.2906342661267445e-09,-1.304512053934559e-09,1.0,4.0,4.0
0.36038257797480694,0.0,0.0,1.0,2.0,2.0
0.40137396471069114,0.0,0.0,1.0,2.0,2.0
0.61681765187276,0.0,0.0,1.0,2.0,2.0
0.521992517982421,0.0,0.0,1.0,2.0,2.0
0.4180551176470568,0.0,0.0,1.0,2.0,2.0
0.5373774680816854,0.0,0.0,1.0,2.0,2.0
0.5898091315690974,0.0,-5.551115123125783e-11,1.0,9.0,9.0
0.5843726871752543,0.0,0.0,1.0,2.0,2.0
0.5833306174852807,0.0,0.0,1.0,2.0,2.0
0.5095168856879002,0.0,0.0,1.0,2.0,2.0
0.49668703894216526,0.0,0.0,1.0,2.0,2.0
0.5599688437848296,0.0,0.0,1.0,2.0,2.0
0.4977564279352993,0.0,0.0,1.0,2.0,2.0
0.37128952778631025,0.0,0.0,1.0,2.0,2.0
0.454622123559227,0.0,0.0,1.0,2.0,2.0
0.48623675197527294,0.0,0.0,1.0,2.0,2.0
0.5384660242150447,0.0,-5.551115123125783e-11,1.0,33.0,33.0
0.5289330943220494,0.0,0.0,1.0,2.0,2.0
0.4783054462002556,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.6041968542114251,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.6173081872439322,0.0,0.0,1.0,2.0,2.0
0.6292302482065103,0.0,0.0,1.0,2.0,2.0
0.6210494598044898,0.0,0.0,1.0,2.0,2.0
0.5847791639561791,0.0,0.0,1.0,2.0,2.0
0.5853839947645026,0.0,0.0,1.0,2.0,2.0
0.5388342510591941,0.0,0.0,1.0,2.0,2.0
0.618566756543023,0.0,0.0,1.0,2.0,2.0
0.4161284558741905,0.0,0.0,1.0,2.0,2.0
0.6138211913081687,0.0,-5.551115123125783e-11,1.0,18.0,18.0
0.5133013529411017,0.0,0.0,1.0,2.0,2.0
0.5773376003273594,0.0,0.0,1.0,2.0,2.0
1.066406732818734,0.03488945454765968,0.01747489502895109,47.0,74.0,28.0
0.6416703356056092,0.0,0.0,1.0,2.0,2.0
0.5934989433155142,0.0,0.0,1.0,2.0,2.0
0.5974925294117782,0.0,0.0,1.0,2.0,2.0
0.619112597741639,0.0,0.0,1.0,2.0,2.0
0.6028317513500696,0.0,0.0,1.0,2.0,2.0
0.5229677532429012,0.0,0.0,1.0,2.0,2.0
0.4649198617741137,0.0,0.0,1.0,2.0,2.0
0.5163778981916981,0.0,0.0,1.0,2.0,2.0
0.45220839999652424,0.0,0.0,1.0,2.0,2.0
0.8471686243502378,0.025452435548078967,0.012740434747524183,55.0,85.0,31.0
0.8590675518828037,0.02848002778055303,0.014251668553208679,52.0,79.0,28.0
0.48112695480763357,0.0,0.0,1.0,2.0,2.0
0.5097017021544489,0.0,0.0,1.0,2.0,2.0
0.4855525292906698,0.0,0.0,1.0,2.0,2.0
0.4784245120031524,0.0,0.0,1.0,2.0,2.0
0.4735511858729892,0.0,-1.3877787807814457e-11,1.0,2.0,2.0
0.5256035993126075,0.0,0.0,1.0,2.0,2.0
0.5353084507355118,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5461499111848643,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5520427137830453,0.0,-5.551115123125783e-11,1.0,2.0,2.0
0.537991500001344,0.0,0.0,1.0,2.0,2.0
0.4479827476082093,0.0,-2.7755575615628914e-11,1.0,63.0,63.0
0.4509592859488333,0.0,0.0,1.0,2.0,2.0
0.5230693871640228,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5742318235294301,0.0,0.0,1.0,2.0,2.0
0.34888336039952406,0.0,-1.3877787807814457e-11,1.0,2.0,2.0
0.4248717358205515,0.0,0.0,1.0,2.0,2.0
1.0568485125211575,0.03211184906870557,0.01609772111826045,47.0,76.0,30.0
0.6065546672378569,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5714998641277261,0.0,0.0,1.0,2.0,2.0
0.4571024964608698,0.0,0.0,1.0,2.0,2.0
0.4316516791748696,0.0,0.0,1.0,2.0,2.0
0.6042565605324963,0.0,0.0,1.0,2.0,2.0
0.6023119318665379,0.0,0.0,1.0,2.0,2.0
0.6112110574364087,0.0,0.0,1.0,2.0,2.0
1.0193944253217795,0.034431363593601105,0.0172378488742732,48.0,74.0,27.0
1.0523261141983271,0.031341069239854136,0.015716147513814352,47.0,77.0,31.0
0.6304330604333732,0.0,0.0,1.0,2.0,2.0
0.5212498800775943,0.0,0.0,1.0,2.0,2.0
0.5168523421051818,0.0,0.0,1.0,2.0,2.0
0.4408083384457047,0.0,0.0,1.0,2.0,2.0
0.5372543425628539,0.0,0.0,1.0,2.0,2.0
0.5743771886905704,0.0,0.0,1.0,2.0,2.0
0.5681731486224526,0.0,0.0,1.0,2.0,2.0
0.565203953512612,0.0,0.0,1.0,2.0,2.0
0.6059222281116062,0.0,0.0,1.0,2.0,2.0
1.030377967570058,0.03386392999349397,0.016966225415793006,45.0,72.0,28.0
0.6152594075738474,0.0,0.0,1.0,2.0,2.0
0.47523102475199225,0.0,0.0,1.0,2.0,2.0
0.5983576426871379,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
1.077016177912748,0.033071260452377516,0.01658196283242457,46.0,75.0,30.0
1.0678906598494788,0.034204821364181015,0.0171408127152444,46.0,73.0,28.0
1.0767074977198068,0.02927475439840066,0.01472712117154499,45.0,77.0,33.0
0.5873979413792944,0.0,0.0,1.0,2.0,2.0
0.37131225387930766,0.0,0.0,1.0,2.0,2.0
0.533183456830178,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.537454699978539,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.6417193399830752,0.0,0.0,1.0,2.0,2.0
0.5853515748225958,0.0,0.0,1.0,2.0,2.0
0.579055340188175,0.0,0.0,1.0,2.0,2.0
1.0636125141214865,0.030276689322317196,0.015210489468701991,45.0,76.0,32.0
1.0840797461821023,0.035907922413258575,0.017986422005435154,46.0,73.0,28.0
0.5999343356615927,0.0,0.0,1.0,2.0,2.0
0.5989333723109826,0.0,0.0,1.0,2.0,2.0
0.5627204488174318,0.0,0.0,1.0,2.0,2.0
0.5273448302252544,0.0,0.0,1.0,2.0,2.0
0.6205188255638208,0.0,0.0,1.0,2.0,2.0
0.5007477891742139,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.8206732930913093,0.02619863648245513,0.01311104299055925,53.0,81.0,29.0
0.8140119320575494,0.026933790558958393,0.013476253209159645,53.0,80.0,28.0
0.800102171845271,0.021571434305478476,0.01084033332570582,47.0,80.0,34.0
0.8931419287603978,0.03045270532964217,0.01524571248247091,47.0,73.0,27.0
0.9040109072933399,0.030071034357037618,0.015059278204841318,47.0,73.0,27.0
0.8712160141905076,0.027150852677237935,0.013611156843084489,46.0,74.0,29.0
0.41711390841479923,-2.220446049250313e-09,-2.248201624865942e-09,1.0,5.0,5.0
0.48051734656950845,-8.326672684688674e-11,-1.249000902703301e-10,2.0,9.0,8.0
0.5544616964859002,0.0,-5.551115123125783e-11,1.0,5.0,5.0
0.498349103798983,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.6053406875234033,0.0,0.0,1.0,2.0,2.0
0.6007448971850907,0.0,-5.551115123125783e-11,1.0,6.0,6.0
0.5164568597003545,-5.551115123125783e-11,-1.1102230246251565e-10,1.0,32.0,32.0
0.47466737888262817,0.0,-2.7755575615628914e-11,1.0,18.0,18.0
0.44875843247484953,0.0,-2.7755575615628914e-11,1.0,7.0,7.0
0.4918775140311829,-8.326672684688674e-11,-1.249000902703301e-10,1.0,42.0,42.0
0.562039968242118,0.0,-5.551115123125783e-11,1.0,2.0,2.0
0.5327722137454816,0.0,-5.551115123125783e-11,1.0,4.0,4.0
0.5803317262802064,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
1.0655600481425196,0.03144974658475519,0.015773040121491156,47.0,77.0,31.0
0.6362176721936456,0.0,0.0,1.0,2.0,2.0
0.5898753786536479,0.0,0.0,1.0,2.0,2.0
0.5293236663978131,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5001669489090416,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5854513722583246,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.6090273556546668,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5512147106651114,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.4945839340160226,0.0,0.0,1.0,2.0,2.0
0.5151003701987363,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5515626571468416,0.0,0.0,1.0,2.0,2.0
0.6159605973570816,0.0,-5.551115123125783e-11,1.0,56.0,56.0
0.5700190642455705,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5974180614936433,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.6245109991378918,0.0,0.0,1.0,2.0,2.0
0.5715021176470902,0.0,0.0,1.0,2.0,2.0
0.5585779993046911,0.0,0.0,1.0,2.0,2.0
0.5000634932439296,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.47647912702922973,0.0,0.0,1.0,2.0,2.0
0.4091201010304483,0.0,-2.7755575615628914e-11,1.0,12.0,12.0
0.5375026433700778,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5062235527163683,0.0,0.0,1.0,2.0,2.0
0.6402509935849593,0.0,0.0,1.0,2.0,2.0
0.6421941000475456,0.0,0.0,1.0,2.0,2.0
0.588074513651886,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5684877199267641,0.0,-5.551115123125783e-11,1.0,11.0,11.0
0.35763395258338754,-2.1094237467877974e-09,-2.151057110211241e-09,1.0,21.0,21.0
0.47078118267507785,-2.7755575615628914e-11,-6.938893903907228e-11,1.0,18.0,18.0
0.6162676056665203,0.0,-5.551115123125783e-11,1.0,3.0,3.0
0.46431961907002495,-9.159339953157541e-10,-9.575673587391975e-10,1.0,2.0,2.0
0.6134809805284606,0.0,-5.551115123125783e-11,1.0,8.0,8.0
0.6157473834072481,0.0,-5.551115123125783e-11,1.0,5.0,5.0
0.640004204435059,0.0,-5.551115123125783e-11,1.0,24.0,24.0
0.664746176470658,0.0,0.0,1.0,2.0,2.0
1.0898862693415263,0.03086001293395313,0.015506919792023562,45.0,76.0,32.0
1.046490449265141,0.03495536310405001,0.017501557478908907,48.0,74.0,27.0
1.0557474370886974,0.03532452297339006,0.017686781706845678,47.0,74.0,28.0
0.6076422203521855,0.0,0.0,1.0,2.0,2.0
0.6464862222222215,0.0,0.0,1.0,2.0,2.0
0.48741888506314135,0.0,-2.7755575615628914e-11,1.0,87.0,87.0
0.7007388448254122,0.022875422833745773,0.01144132430849362,61.0,88.0,28.0
0.7277729948997165,0.02457562495172816,0.012291112807580504,60.0,86.0,27.0
0.5323827137836019,0.021828677032598165,0.010914477974897413,68.0,90.0,23.0
0.7373198284383669,0.02085597186618493,0.010441002496864672,58.0,90.0,33.0
0.9973675756548441,0.02923427236400933,0.014658099517104919,48.0,78.0,31.0
0.9296427836047666,0.03227098213653967,0.016148219642805092,50.0,75.0,26.0
0.6336363374241382,0.023152169015272506,0.011577188647355378,62.0,87.0,26.0
0.7230124275897366,0.023134126558854717,0.011571661071870356,60.0,88.0,29.0
1.0511799003619915,0.03321068930972615,0.01662997033439681,50.0,78.0,29.0
1.0120310981559877,0.031413014411896256,0.01573521619393451,49.0,77.0,29.0
1.02189604210483,0.02945987581659537,0.01477988609009163,47.0,78.0,32.0
0.9397361960728544,0.02803384907545947,0.014052788393397516,48.0,78.0,31.0
0.9686978581123469,0.028997076295667057,0.014529307732603176,50.0,79.0,30.0
0.9454297556424911,0.0323183043937636,0.01617321654724701,50.0,76.0,27.0
0.8864459081498393,0.025197561370760013,0.012625885899124074,52.0,84.0,33.0
0.8970538075009675,0.025725793939557207,0.012893266781207734,51.0,82.0,32.0
0.9494485941243613,0.02747609076370061,0.01377444089898424,49.0,80.0,32.0
1.0004201242350397,0.031033094094468083,0.015540934915654203,50.0,79.0,30.0
1.0009708452921393,0.026720383128342462,0.013419464080211517,49.0,82.0,34.0
1.0475463158004108,0.027509571787209808,0.013839494089357834,46.0,80.0,35.0
1.0632910606258548,0.033625807582815526,0.01684824046244279,47.0,75.0,29.0
0.9966096625645893,0.03374138379808045,0.016887859888645034,49.0,75.0,27.0
0.41368339056547654,-1.8318679906315083e-09,-1.8596235662471372e-09,1.0,2.0,2.0
0.561916766779785,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5488528747278817,-4.440892098500626e-09,-4.496403249731884e-09,1.0,27.0,27.0
0.5290145883894359,-2.275957200481571e-09,-2.3314683517128287e-09,1.0,2.0,2.0
0.5655761688576524,-3.3861802251067274e-09,-3.469446951953614e-09,1.0,30.0,30.0
0.6105951347246571,-2.942091015256665e-09,-2.9976021664879227e-09,2.0,9.0,8.0
0.5560442412990503,-2.7755575615628914e-09,-2.858824288409778e-09,1.0,11.0,11.0
0.4347368179245535,-1.4432899320127035e-09,-1.4710455076283324e-09,1.0,12.0,12.0
0.41145576703353154,-1.6653345369377348e-09,-1.6930901125533637e-09,1.0,5.0,5.0
0.4348326449742741,-1.8596235662471372e-09,-1.887379141862766e-09,1.0,2.0,2.0
0.45734262325596997,-2.4147350785597155e-09,-2.456368441983159e-09,1.0,8.0,8.0
0.4981894872149673,-3.0253577421035516e-09,-3.0808688933348094e-09,3.0,8.0,6.0
0.5775497523746542,-5.773159728050814e-09,-5.800915303666443e-09,1.0,3.0,3.0
0.5072276835406297,-2.1649348980190553e-09,-2.220446049250313e-09,1.0,3.0,3.0
0.40007740499418926,-1.7486012637846216e-09,-1.7763568394002505e-09,1.0,3.0,3.0
0.3724255332378882,-2.4702462297909733e-09,-2.4980018054066022e-09,2.0,5.0,4.0
0.4113139078267962,-2.275957200481571e-09,-2.3175905639050143e-09,1.0,7.0,7.0
0.44638035212447524,-1.942890293094024e-09,-1.9845236565174673e-09,1.0,11.0,11.0
0.45719072033735636,-1.6653345369377348e-09,-1.7069679003611782e-09,1.0,6.0,6.0
0.6162409969880023,-5.551115123125783e-11,-1.1102230246251565e-10,1.0,7.0,7.0
0.5725427151411554,0.0,-5.551115123125783e-11,1.0,5.0,5.0
0.23584623934849297,-1.2351231148954867e-09,-1.2559397966072083e-09,1.0,9.0,9.0
0.49026583133290963,-2.275957200481571e-09,-2.3175905639050143e-09,1.0,7.0,7.0
0.4840822935594358,-1.5265566588595902e-09,-1.5543122344752192e-09,1.0,22.0,22.0
0.5527570021233247,-4.274358644806853e-09,-4.3298697960381105e-09,3.0,39.0,37.0
0.6158824055372545,-1.0547118733938987e-09,-1.1102230246251565e-09,1.0,7.0,7.0
0.5347495243053161,-5.329070518200751e-09,-5.384581669432009e-09,1.0,6.0,6.0
1.0863819069270544,0.032377619529899704,0.016237271845272964,47.0,76.0,30.0
1.0984554157018485,0.03225750766500113,0.016181511304855106,47.0,77.0,31.0
1.0772272068512097,0.02921506780939609,0.014688855453368413,46.0,78.0,33.0
0.6569912104982425,0.0,0.0,1.0,2.0,2.0
1.0933699854450865,0.03507448392836565,0.01757062440126979,47.0,75.0,29.0
1.0292271938919297,0.030570496689641402,0.015334127610554379,46.0,76.0,31.0
0.6606017647058844,0.0,0.0,1.0,2.0,2.0
0.6360852052221956,0.0,0.0,1.0,2.0,2.0
0.618053810627731,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.45327645912198317,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.6842645947114285,0.02205252278009162,0.011030450478581772,60.0,88.0,29.0
0.7410183172992542,0.02277709565401409,0.01139922599474835,55.0,84.0,30.0
0.8794271382567753,0.024721814734229852,0.012407997976602919,48.0,79.0,32.0
0.8058351010358807,0.027549324765896444,0.013784134536817318,52.0,77.0,26.0
0.8307238757924615,0.026657639679017464,0.013342202590755433,52.0,80.0,29.0
0.8864550377012514,0.027582802958336927,0.013811407864578558,51.0,79.0,29.0
0.8087383631067373,0.030009058155089363,0.015007978646408744,55.0,79.0,25.0
0.7236317845973796,0.025692923094622344,0.012852647154272843,52.0,77.0,26.0
0.9232514852213664,0.025919640628258023,0.01300333441086026,49.0,80.0,32.0
0.8696883043598572,0.02905052770563188,0.01453566763677007,53.0,79.0,27.0
0.8802758931974768,0.027554255904727043,0.013801211544648145,49.0,77.0,29.0
0.8594809578894483,0.028879420216343377,0.014454764418353222,49.0,76.0,28.0
0.7559827121841881,0.021083982948422175,0.010566752026258912,53.0,85.0,33.0
0.8410484723061175,0.02421738948266139,0.012141758174317183,49.0,80.0,32.0
0.8134477606074085,0.02460473197407609,0.012330919610858884,48.0,78.0,31.0
0.7674061841083538,0.024560070394086253,0.012294220549520745,51.0,79.0,29.0
0.9376850402395288,0.026951584075618484,0.013543298435253915,44.0,75.0,32.0
0.9863068786107889,0.03015183219767792,0.015116271999670314,47.0,75.0,29.0
0.9956790330012818,0.030984485921425886,0.015535279946742985,45.0,74.0,30.0
0.8623680014576972,0.025450949708849535,0.012763171456693515,47.0,77.0,31.0
0.8020142642010162,0.030304199205577476,0.015155827559047926,54.0,77.0,24.0
0.8083953319759621,0.030219205582326936,0.015112255558744604,56.0,80.0,25.0
0.9458604430065892,0.028011729324983747,0.014038098526669967,49.0,79.0,31.0
0.8035044697710277,0.027068854935308195,0.013544955053665972,51.0,78.0,28.0
0.5702371486327318,0.02701621126810494,0.013510436491781519,45.0,63.0,19.0
0.7719184576648453,0.028109626820649325,0.014070018762066098,45.0,70.0,26.0
0.8957067248945683,0.026487469328984048,0.013293595363178187,45.0,75.0,31.0
0.9282153979335231,0.028054966710877594,0.014060012197715912,48.0,78.0,31.0
0.9214358983222053,0.03210857715818527,0.016064441327946398,51.0,77.0,27.0
0.8194207345808757,0.026682036385894392,0.013354675792521045,51.0,78.0,28.0
0.8058729704106538,0.023835106999214872,0.011946677879517151,49.0,79.0,31.0
0.7692886922268727,0.025940624009956892,0.012982274811944175,50.0,76.0,27.0
0.7047992089429692,0.02494706649591727,0.012493225593233686,44.0,69.0,26.0
0.8602932546668515,0.029450497429639455,0.014745440129955737,46.0,72.0,27.0
0.8715002094941409,0.030256873367884296,0.015143443500972777,48.0,74.0,27.0
0.5121083515004647,-1.8318679906315083e-09,-1.887379141862766e-09,1.0,3.0,3.0
0.5333124969349141,0.012760344170192894,0.0064296683756803925,49.0,87.0,39.0
0.8866612343593728,0.024668498271873673,0.012393150845889465,46.0,78.0,33.0
0.846206629651577,0.028463052303973058,0.014239835158376086,54.0,80.0,27.0
0.5038571855479734,-2.831068712794149e-09,-2.886579864025407e-09,1.0,3.0,3.0
0.8233471234886528,0.02486051572936354,0.01247811727569611,44.0,73.0,30.0
